TZSAZON_ID,HATKEZD,HATVEGE,NEV
10105,2010-10-20,3999-12-31,PILISMARÓT CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10106,2010-10-13,2012-01-30,ÓBUDA-BÉKÁSMEGYER ROMÁN KISEBBSÉGI ÖNKORMÁNYZAT
10106,2012-01-31,3999-12-31,ÓBUDA-BÉKÁSMEGYER ROMÁN ÖNKORMÁNYZAT
10107,2010-10-03,2012-01-25,BÁNK KÖZSÉG SZLOVÁK KISEBBSÉGI ÖNKORMÁNYZATA
10107,2012-01-26,3999-12-31,BÁNKI SZLOVÁK NEMZETISÉGI ÖNKORMÁNYZAT
10108,2010-10-03,2012-01-24,CSERHÁTSURÁNY CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10108,2012-01-25,3999-12-31,CSERHÁTSURÁNY ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10109,2010-10-15,2012-02-14,ROMÁN KISEBBSÉGI ÖNKORMÁNYZAT
10109,2012-02-15,3999-12-31,KÉTEGYHÁZI ROMÁN NEMZETISÉGI ÖNKORMÁNYZAT
1011,2007-10-20,2007-12-31,DARNÓZSELI KÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATALA
1011,2008-01-01,3999-12-31,DARNÓZSELI KÖZSÉGI ÖNKORMÁNYZAT
10110,2010-10-14,2012-02-06,NÉMET KISEBBSÉGI ÖNKORMÁNYZAT
10110,2012-02-07,3999-12-31,KÉTEGYHÁZA NAGYKÖZSÉG NÉMET NEMZETISÉGI ÖNKORMÁNYZAT
10111,2010-10-14,2012-02-13,CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10111,2012-02-14,3999-12-31,KÉTEGYHÁZI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10112,2011-01-01,3999-12-31,VÁROSÜZEMELTETÉS
10113,2010-10-14,2012-01-25,LENGYEL KISEBBSÉGI ÖNKORMÁNYZAT
10113,2012-01-26,3999-12-31,ÉRPATAKI LENGYEL NEMZETISÉGI ÖNKORMÁNYZAT
10114,2010-12-08,3999-12-31,TÁRKÁNY-CSÉP-ETE SZENNYVÍZELVEZETÉSI ÉS SZENNYVÍZTISZTÍTÁSI ÖNKORMÁNYZATI TÁRSULÁS
10115,2010-10-14,2012-01-25,ÉRPATAK RUSZIN KISEBBSÉGI ÖNKORMÁNYZAT
10115,2012-01-26,3999-12-31,ÉRPATAKI RUSZIN NEMZETISÉGI ÖNKORMÁNYZAT
10116,2010-10-14,2012-05-06,MÁTÉSZALKA VÁROS ROMÁN KISEBBSÉGI ÖNKORMÁNYZATA
10116,2012-05-07,3999-12-31,MÁTÉSZALKA VÁROS ROMÁN NEMZETISÉGI ÖNKORMÁNYZATA
10117,2007-10-20,2011-12-31,GEMZSE CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10117,2012-01-01,3999-12-31,GEMZSE KÖZSÉG ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10118,2010-10-13,2011-12-31,BERETTYÓÚJFALU VÁROS CIGÁNY KISEBBSÉGI ÖNKORMÁNYZATA
10118,2012-01-01,3999-12-31,BERETTYÓÚJFALUI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10119,2010-10-14,2011-12-31,KISNYÁRÁDI NÉMET KISEBBSÉGI ÖNKORMÁNYZAT
10119,2012-01-01,3999-12-31,KISNYÁRÁDI NÉMET NEMZETISÉGI ÖNKORMÁNYZAT
1012,2007-10-20,2012-10-15,DUNAKILITI KÖZSÉGI ÖNKORMÁNYZAT
1012,2012-10-16,3999-12-31,DUNAKILITI KÖZSÉG ÖNKORMÁNYZATA
10120,2010-10-14,2011-12-31,KISNYÁRÁDI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10120,2012-01-01,3999-12-31,KISNYÁRÁDI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10121,2010-10-18,2011-12-31,LÁNYCSÓKI NÉMET KISEBBSÉGI ÖNKORMÁNYZAT
10121,2012-01-01,3999-12-31,LÁNYCSÓKI NÉMET NEMZETISÉGI ÖNKORMÁNYZAT
10122,2010-10-18,2011-12-31,PUSZTAFÖLDVÁR CIGÁNY KISEBBSÉGI ÖNKORMÁNYZATA
10122,2012-01-01,3999-12-31,PUSZTAFÖLDVÁRI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10123,2010-10-15,2011-12-31,LÁNYCSÓKI HORVÁT KISEBBSÉGI ÖNKORMÁNYZAT
10123,2012-01-01,3999-12-31,LÁNYCSÓKI HORVÁT NEMZETISÉGI ÖNKORMÁNYZAT
10124,2010-10-15,2011-12-31,LÁNYCSÓKI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10124,2012-01-01,3999-12-31,LÁNYCSÓKI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10125,2007-10-20,2011-12-31,TISZALÖK VÁROS CIGÁNY KISEBBSÉGI ÖNKORMÁNYZATA
10125,2012-01-01,3999-12-31,TISZALÖK VÁROS ROMA NEMZETISÉGI ÖNKORMÁNYZATA
10126,2010-10-13,2012-01-31,DOMBEGYHÁZ ROMÁN KISEBBSÉGI ÖNKORMÁNYZAT
10126,2012-02-01,3999-12-31,DOMBEGYHÁZ NAGYKÖZSÉG ROMÁN NEMZETISÉGI ÖNKORMÁNYZAT
10127,2010-11-17,3999-12-31,NYÍRBOGÁT-KISLÉTA SZENNYVÍZKÖZMŰ ÖNKORMÁNYZATI TÁRSULÁS
10128,2010-10-18,2011-12-31,SZIKSZÓ VÁROS RUSZIN KISEBBSÉGI ÖNKORMÁNYZAT
10128,2012-01-01,3999-12-31,SZIKSZÓI RUSZIN NEMZETISÉGI ÖNKORMÁNYZAT
10129,2010-10-14,2012-01-22,LŐKÖSHÁZA KÖZSÉG ROMÁN KISEBBSÉGI ÖNKORMÁNYZAT
10129,2012-01-23,3999-12-31,LŐKÖSHÁZA KÖZSÉG ROMÁN NEMZETISÉGI ÖNKORMÁNYZATA
1013,2007-10-20,2008-03-31,HALÁSZI KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA
1013,2008-04-01,2012-09-30,HALÁSZI KÖZSÉGI ÖNKORMÁNYZAT
1013,2012-10-01,3999-12-31,HALÁSZI KÖZSÉG ÖNKORMÁNYZATA
10130,2010-10-15,2011-12-31,BOLDOGKŐÚJFALU HELYI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10130,2012-01-01,3999-12-31,BOLDOGKŐÚJFALUI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10131,2007-10-20,2011-12-31,SZAMOSBECS CIGÁNY TELEPÜLÉSI KISEBBSÉGI ÖNKORMÁNYZAT
10131,2012-01-01,3999-12-31,SZAMOSBECS KÖZSÉG ROMA NEMZETISÉGI ÖNKORMÁNYZATA
10132,2011-01-01,2013-02-06,PACSA VÁROS ÖNKORMÁNYZATA KÉPVISELŐ-TESTÜLETÉNEK POLGÁRMESTERI HIVATALA
10132,2013-02-07,3999-12-31,PACSAI POLGÁRMESTERI HIVATAL
10133,2010-10-11,2011-12-31,BASKÓ KÖZSÉG RUSZIN KISEBBSÉGI ÖNKORMÁNYZAT
10133,2012-01-01,3999-12-31,BASKÓI RUSZIN NEMZETISÉGI ÖNKORMÁNYZAT
10134,2010-10-18,2011-12-31,CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT SOLTVADKERT
10134,2012-01-01,3999-12-31,SOLTVADKERTI CIGÁNY NEMZETISÉGI ÖNKORMÁNYZAT
10135,2010-10-15,2011-12-31,NÉMET KISEBBSÉGI ÖNKORMÁNYZAT SOLTVADKERT
10135,2012-01-01,2012-11-08,SOLTVADKERTI NÉMET ÖNKORMÁNYZAT
10135,2012-11-09,3999-12-31,SOLTVADKERTI NÉMET NEMZETISÉGI ÖNKORMÁNYZAT
10136,2010-10-18,2012-01-25,BAGAMÉR NAGYKÖZSÉG CIGÁNY KISEBBSÉGI ÖNKORMÁNYZATA
10136,2012-01-26,2012-02-14,BAGAMÉRI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10136,2012-02-15,3999-12-31,BAGAMÉR NAGYKÖZSÉG ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10137,2010-10-15,2011-12-31,ADORJÁS CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10137,2012-01-01,3999-12-31,ADORJÁS ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10138,2010-10-15,2011-12-31,BARANYAHÍDVÉG CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10138,2012-01-01,3999-12-31,BARANYAHÍDVÉG ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10139,2010-10-12,2011-12-31,KISSZENTMÁRTON CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10139,2012-01-01,3999-12-31,KISSZENTMÁRTON ROMA NEMZETISÉGI ÖNKORMÁNYZAT
1014,2007-10-20,3999-12-31,HÉDERVÁR KÖZSÉG ÖNKORMÁNYZATA
10140,2010-10-15,2011-12-31,SÁMOD CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10140,2012-01-01,3999-12-31,SÁMOD ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10141,2007-10-20,2012-01-29,MÁNDOK NAGYKÖZSÉGI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10141,2012-01-30,3999-12-31,MÁNDOK VÁROS CIGÁNY NEMZETISÉGI ÖNKORMÁNYZAT
10142,2010-10-18,2011-12-31,HAJDÚHADHÁZ VÁROS CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10142,2012-01-01,3999-12-31,HAJDÚHADHÁZI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10143,2010-10-25,2011-12-31,VERESEGYHÁZI RUSZIN KISEBBSÉGI ÖNKORMÁNYZAT
10143,2012-01-01,3999-12-31,VERESEGYHÁZ RUSZIN NEMZETISÉGI ÖNKORMÁNYZAT
10144,2010-10-18,2012-01-31,SARKADKERESZTÚR KÖZSÉG SZLOVÁK KISEBBSÉGI ÖNKORMÁNYZAT
10144,2012-02-01,3999-12-31,SARKADKERESZTÚRI SZLOVÁK NEMZETISÉGI ÖNKORMÁNYZAT
10145,2010-10-13,2011-12-31,INÁRCS KÖZSÉG LENGYEL KISEBBSÉGI ÖNKORMÁNYZATA
10145,2012-01-01,3999-12-31,INÁRCS KÖZSÉGI LENGYEL NEMZETISÉGI ÖNKORMÁNYZAT
10146,2010-10-14,2011-12-31,INÁRCS KÖZSÉG CIGÁNY KISEBBSÉGI ÖNKORMÁNYZATA
10146,2012-01-01,3999-12-31,INÁRCS KÖZSÉGI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10147,2007-10-20,2011-12-31,SZABOLCSBÁKA KÖZSÉG CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10147,2012-01-01,3999-12-31,SZABOLCSBÁKAI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10148,2010-10-12,2011-12-31,FERTŐHOMOK HORVÁT KISEBBSÉGI ÖNKORMÁNYZATA
10148,2012-01-01,3999-12-31,HORVÁT NEMZETISÉGI ÖNKORMÁNYZAT FERTŐHOMOK
10149,2010-10-18,2011-12-31,CSENGERÚJFALU KÖZSÉG CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10149,2012-01-01,3999-12-31,CSENGERÚJFALU ROMA HELYI NEMZETISÉGI ÖNKORMÁNYZAT
1015,2007-10-20,3999-12-31,KIMLE KÖZSÉG ÖNKORMÁNYZATA
10150,2010-10-18,2011-12-31,SZAKÁCSI KÖZSÉG CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10150,2012-01-01,3999-12-31,SZAKÁCSI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10151,2010-10-03,2012-01-26,LUCFALVA SZLOVÁK KISEBBSÉGI ÖNKORMÁNYZAT
10151,2012-01-27,3999-12-31,LUCFALVA SZLOVÁK NEMZETISÉGI ÖNKORMÁNYZAT
10152,2010-10-03,2011-12-31,NAGYKERESZTÚR CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10152,2012-01-01,3999-12-31,NAGYKERESZTÚR CIGÁNY NEMZETISÉGI ÖNKORMÁNYZAT
10153,2010-10-13,2011-12-31,ZSADÁNY KÖZSÉG CIGÁNY KISEBBSÉGI ÖNKORMÁNYZATA
10153,2012-01-01,3999-12-31,ZSADÁNY KÖZSÉG ROMA NEMZETISÉGI ÖNKORMÁNYZATA
10154,2011-01-31,3999-12-31,PAKS KISTÉRSÉGI ALAPSZOLGÁLTATÁSI KÖZPONT
10155,2010-10-14,2011-12-31,DRÁVAPISKI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10155,2012-01-01,3999-12-31,DRÁVAPISKI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10156,2010-10-18,2011-12-31,DRÁVACSEPELY CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10156,2012-01-01,3999-12-31,DRÁVACSEPELY ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10157,2010-10-14,2011-12-31,KOVÁCSHIDA CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10157,2012-01-01,3999-12-31,KOVÁCSHIDA ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10158,2010-10-12,2011-12-31,CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10158,2012-01-01,2012-02-28,KISTARCSA VÁROS CIGÁNY NEMZETISÉGI ÖNKORMÁNYZAT
10158,2012-02-29,3999-12-31,KISTARCSA VÁROS ROMA ÖNKORMÁNYZAT
10159,2010-10-12,2011-12-31,SZLOVÁK KISEBBSÉGI ÖNKORMÁNYZAT
10159,2012-01-01,3999-12-31,KISTARCSAI SZLOVÁK NEMZETISÉGI ÖNKORMÁNYZAT
1016,2007-10-20,2007-12-31,PÜSKI KÖZSÉG ÖNKORMÁNYZATA
1016,2008-01-01,2008-03-31,PÜSKI KÖZSÉG ÖNKORMÁNYZATÁNAK POLGÁRMESTERI HIVATALA
1016,2008-04-01,3999-12-31,PÜSKI KÖZSÉGI ÖNKORMÁNYZAT
10160,2010-10-18,2011-12-31,TELEKI KÖZSÉG CIGÁNY KISEBBSÉGI ÖNKORMÁNYZATA
10160,2012-01-01,3999-12-31,TELEKI KÖZSÉG ROMA NEMZETISÉGI ÖNKORMÁNYZATA
10161,2010-10-03,2011-12-31,BÉR CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10161,2012-01-01,3999-12-31,BÉRI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10162,2010-10-03,2011-12-31,NÓGRÁD KÖZSÉG SZLOVÁK KISEBBSÉGI ÖNKORMÁNYZATA
10162,2012-01-01,3999-12-31,NÓGRÁD KÖZSÉG SZLOVÁK NEMZETISÉGI ÖNKORMÁNYZATA
10163,2010-10-15,2012-05-28,HELYI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT PAMUK
10163,2012-05-29,3999-12-31,CIGÁNY NEMZETISÉGI ÖNKORMÁNYZAT PAMUK
10164,2010-10-11,2011-12-31,ÚJSZENTMARGITA KÖZSÉG CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10164,2012-01-01,3999-12-31,ÚJSZENTMARGITA KÖZSÉG ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10165,2011-01-01,3999-12-31,SZADAI GYERMEKÉLELMEZÉSI ÉS SZOCIÁLIS ÉTKEZTETÉSI KONYHA
10166,2011-01-01,3999-12-31,SZADA KÖZSÉG SZOCIÁLIS ÉS GYERMEKJÓLÉTI ALAPSZOLGÁLTATÁSI KÖZPONTJA
10167,2010-10-12,2011-12-31,VERSEND HORVÁT KISEBBSÉGI ÖNKORMÁNYZAT
10167,2012-01-01,3999-12-31,VERSENDI HORVÁT ÖNKORMÁNYZAT
10168,2010-10-12,2011-12-31,VERSEND KÖZSÉG CIGÁNY KISEBBSÉGI ÖNKORMÁNYZATA
10168,2012-01-01,3999-12-31,VERSENDI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10169,2011-01-01,3999-12-31,NEMZETI KÜLGAZDASÁGI HIVATAL
1017,2007-10-20,2012-12-31,FERTŐD VÁROS POLGÁRMESTERI HIVATALA
1017,2013-01-01,3999-12-31,FERTŐDI  POLGÁRMESTERI HIVATAL
10170,2010-10-14,2011-12-31,MINDSZENTI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10170,2012-01-01,3999-12-31,MINDSZENT VÁROS ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10171,2011-01-01,2012-03-23,BELÜGYMINISZTÉRIUM RENDÉSZETI VEZETŐKÉPZŐ ÉS KUTATÓINTÉZET
10171,2012-03-24,3999-12-31,"BELÜGYMINISZTÉRIUM OKTATÁSI, KÉPZÉSI ÉS TUDOMÁNYSZERVEZÉSI FŐIGAZGATÓSÁG"
10172,2011-01-01,3999-12-31,BUDAPEST FŐVÁROS KORMÁNYHIVATALA
10173,2011-01-01,3999-12-31,BARANYA MEGYEI KORMÁNYHIVATAL
10174,2011-01-01,3999-12-31,BÁCS-KISKUN MEGYEI KORMÁNYHIVATAL
10175,2011-01-01,3999-12-31,BÉKÉS MEGYEI KORMÁNYHIVATAL
10176,2011-01-01,3999-12-31,BORSOD-ABAÚJ-ZEMPLÉN MEGYEI KORMÁNYHIVATAL
10177,2011-01-01,3999-12-31,CSONGRÁD MEGYEI KORMÁNYHIVATAL
10178,2011-01-01,3999-12-31,FEJÉR MEGYEI KORMÁNYHIVATAL
10179,2011-01-01,3999-12-31,GYŐR-MOSON-SOPRON MEGYEI KORMÁNYHIVATAL
1018,2007-10-20,2007-12-31,FERTŐSZENTMIKLÓS NAGYKÖZSÉGI ÖNKORMÁNYZAT POLGÁRMESTERI HIVATAL
1018,2008-01-01,2008-06-30,FERTŐSZENTMIKLÓS NAGYKÖZSÉG  POLGÁRMESTERI HIVATALA
1018,2008-07-01,2013-03-26,FERTŐSZENTMIKLÓS VÁROS  POLGÁRMESTERI HIVATALA
1018,2013-03-27,3999-12-31,FERTŐSZENTMIKLÓSI  POLGÁRMESTERI HIVATAL
10180,2011-01-01,3999-12-31,HAJDÚ-BIHAR MEGYEI KORMÁNYHIVATAL
10181,2011-01-01,3999-12-31,HEVES MEGYEI KORMÁNYHIVATAL
10182,2011-01-01,3999-12-31,KOMÁROM-ESZTERGOM MEGYEI KORMÁNYHIVATAL
10183,2011-01-01,3999-12-31,NÓGRÁD MEGYEI KORMÁNYHIVATAL
10184,2011-01-01,3999-12-31,PEST MEGYEI KORMÁNYHIVATAL
10185,2011-01-01,3999-12-31,SOMOGY MEGYEI KORMÁNYHIVATAL
10186,2011-01-01,3999-12-31,SZABOLCS-SZATMÁR-BEREG MEGYEI KORMÁNYHIVATAL
10187,2011-01-01,3999-12-31,JÁSZ-NAGYKUN-SZOLNOK MEGYEI KORMÁNYHIVATAL
10188,2011-01-01,3999-12-31,TOLNA MEGYEI KORMÁNYHIVATAL
10189,2011-01-01,3999-12-31,VAS MEGYEI KORMÁNYHIVATAL
1019,2007-10-20,3999-12-31,HEGYKŐ KÖZSÉG ÖNKORMÁNYZATA
10190,2011-01-01,3999-12-31,VESZPRÉM MEGYEI KORMÁNYHIVATAL
10191,2011-01-01,3999-12-31,ZALA MEGYEI KORMÁNYHIVATAL
10192,2010-11-10,2011-12-31,LIGETI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10192,2012-01-01,3999-12-31,LIGET KÖZSÉG ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10193,2010-10-14,2012-01-24,BELVÁROS-LIPÓTVÁROS SZERB KISEBBSÉGI ÖNKORMÁNYZAT
10193,2012-01-25,3999-12-31,BELVÁROS-LIPÓTVÁROS SZERB ÖNKORMÁNYZAT
10194,2011-01-01,3999-12-31,NEMZETI ADÓ- ÉS VÁMHIVATAL BŰNÜGYI FŐIGAZGATÓSÁGA
10195,2011-01-01,3999-12-31,"NEMZETI ADÓ- ÉS VÁMHIVATAL KÉPZÉSI, EGÉSZSÉGÜGYI ÉS KULTURÁLIS INTÉZETE"
10196,2010-10-14,2011-12-31,BELVÁROS-LIPÓTVÁROS HORVÁT KISEBBSÉGI ÖNKORMÁNYZAT
10196,2012-01-01,3999-12-31,LIPÓTVÁROSI HORVÁT ÖNKORMÁNYZAT
10197,2010-10-14,2011-12-31,BELVÁROS-LIPÓTVÁROS SZLOVÁK KISEBBSÉGI ÖNKORMÁNYZAT
10197,2012-01-01,3999-12-31,BELVÁROS-LIPÓTVÁROS SZLOVÁK ÖNKORMÁNYZAT
10198,2010-08-17,3999-12-31,BORSOD-ABAÚJ-ZEMPLÉN TÉRSÉGI IVÓVÍZ-KEZELÉSI ÖNKORMÁNYZATI TÁRSULÁS
10199,2010-10-14,2011-12-31,BELVÁROS-LIPÓTVÁROS RUSZIN KISEBBSÉGI ÖNKORMÁNYZAT
10199,2012-01-01,3999-12-31,BELVÁROS-LIPÓTVÁROS RUSZIN NEMZETISÉGI ÖNKORMÁNYZAT
102,2007-10-20,2011-12-31,BÉKÉS MEGYEI BÍRÓSÁG
102,2012-01-01,3999-12-31,GYULAI TÖRVÉNYSZÉK
1020,2007-10-20,3999-12-31,IVÁN KÖZSÉGI ÖNKORMÁNYZAT
10200,2010-10-14,2011-12-31,BELVÁROS-LIPÓTVÁROS ROMÁN KISEBBSÉGI ÖNKORMÁNYZAT
10200,2012-01-01,3999-12-31,BELVÁROS-LIPÓTVÁROS ROMÁN ÖNKORMÁNYZAT
10201,2010-10-14,2011-12-31,BELVÁROS-LIPÓTVÁROS ÖRMÉNY KISEBBSÉGI ÖNKORMÁNYZAT
10201,2012-01-01,3999-12-31,BELVÁROS-LIPÓTVÁROS ÖRMÉNY NEMZETISÉGI ÖNKORMÁNYZAT
10202,2010-10-14,2011-12-31,BELVÁROS-LIPÓTVÁROS NÉMET KISEBBSÉGI ÖNKORMÁNYZAT
10202,2012-01-01,3999-12-31,BELVÁROS-LIPÓTVÁROS NÉMET NEMZETISÉGI ÖNKORMÁNYZAT
10203,2010-10-14,2011-12-31,BELVÁROS-LIPÓTVÁROS LENGYEL KISEBBSÉGI ÖNKORMÁNYZAT
10203,2012-01-01,3999-12-31,BELVÁROS-LIPÓTVÁROS LENGYEL NEMZETISÉGI ÖNKORMÁNYZAT
10204,2010-10-14,2011-12-31,BELVÁROS-LIPÓTVÁROS GÖRÖG KISEBBSÉGI ÖNKORMÁNYZAT
10204,2012-01-01,3999-12-31,BELVÁROS-LIPÓTVÁROS GÖRÖG NEMZETISÉGI ÖNKORMÁNYZAT
10205,2010-10-14,2011-12-31,BELVÁROS-LIPÓTVÁROS CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10205,2012-01-01,3999-12-31,BELVÁROS-LIPÓTVÁROS ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10206,2010-10-14,2011-12-31,BELVÁROS-LIPÓTVÁROS BOLGÁR KISEBBSÉGI ÖNKORMÁNYZAT
10206,2012-01-01,3999-12-31,BELVÁROS-LIPÓTVÁROS V. KERÜLET BOLGÁR ÖNKORMÁNYZAT
10207,2010-10-14,2011-12-31,CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10207,2012-01-01,3999-12-31,ELEKI CIGÁNY NEMZETISÉGI ÖNKORMÁNYZAT
10208,2010-10-14,2011-12-31,ROMÁN KISEBBSÉGI ÖNKORMÁNYZAT
10208,2012-01-01,3999-12-31,ELEKI ROMÁN NEMZETISÉGI ÖNKORMÁNYZAT
10209,2010-10-14,2011-12-31,SZLOVÁK KISEBBSÉGI ÖNKORMÁNYZAT
10209,2012-01-01,3999-12-31,ELEKI SZLOVÁK NEMZETISÉGI ÖNKORMÁNYZAT
1021,2007-10-20,3999-12-31,LÖVŐ KÖZSÉG ÖNKORMÁNYZATA
10210,2010-10-13,2011-12-31,NÉMET KISEBBSÉGI ÖNKORMÁNYZAT
10210,2012-01-01,3999-12-31,ELEKI NÉMET NEMZETISÉGI ÖNKORMÁNYZAT
10211,2010-10-12,2011-12-31,ARANYOSGADÁNYI HORVÁT KISEBBSÉGI ÖNKORMÁNYZAT
10211,2012-01-01,3999-12-31,ARANYOSGADÁNYI HORVÁT NEMZETISÉGI ÖNKORMÁNYZAT
10212,2010-10-12,2011-12-31,ARANYOSGADÁNYI NÉMET KISEBBSÉGI ÖNKORMÁNYZAT
10212,2012-01-01,3999-12-31,ARANYOSGADÁNYI NÉMET NEMZETISÉGI ÖNKORMÁNYZAT
10213,2010-10-12,2011-12-31,ARANYOSGADÁNYI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10213,2012-01-01,3999-12-31,ARANYOSGADÁNYI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10214,2010-10-15,2011-12-31,ALATTYÁN CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10214,2012-01-01,3999-12-31,ALATTYÁNI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10215,2010-10-18,2011-12-31,BIHARKERESZTES VÁROS TELEPÜLÉSI ROMÁN KISEBBSÉGI ÖNKORMÁNYZAT
10215,2012-01-01,3999-12-31,BIHARKERESZTES VÁROS  ROMÁN NEMZETISÉGI ÖNKORMÁNYZAT
10216,2010-10-15,2011-12-31,BOLDOGKŐVÁRALJA RUSZIN KISEBBSÉGI ÖNKORMÁNYZAT
10216,2012-01-01,3999-12-31,BOLDOGKŐVÁRALJAI RUSZIN NEMZETISÉGI ÖNKORMÁNYZAT
10217,2010-10-15,2011-12-31,TOLD KÖZSÉG TELEPÜLÉSI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10217,2012-01-01,3999-12-31,TOLD KÖZSÉG ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10218,2010-10-18,2011-12-31,BOJT KÖZSÉG TELEPÜLÉSI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10218,2012-01-01,3999-12-31,BOJT KÖZSÉG ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10219,2010-10-18,2011-12-31,KISBÁRAPÁTI CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10219,2012-01-01,3999-12-31,KISBÁRAPÁTI ROMA NEMZETISÉGI ÖNKORMÁNYZAT
1022,2007-10-20,3999-12-31,SOPRONHORPÁCS KÖZSÉG ÖNKORMÁNYZATA
10220,2010-10-18,2011-12-31,NÉMET KISEBBSÉGI ÖNKORMÁNYZAT MISKE
10220,2012-01-01,3999-12-31,NÉMET NEMZETISÉGI ÖNKORMÁNYZAT MISKE
10221,2010-10-18,2011-12-31,SZLOVÁK KISEBBSÉGI ÖNKORMÁNYZAT MISKE
10221,2012-01-01,3999-12-31,SZLOVÁK NEMZETISÉGI ÖNKORMÁNYZAT MISKE
10222,2010-12-29,3999-12-31,NAGYKUNSÁGI FOGÁSZATI ÜGYELETI ÖNKORMÁNYZATI TÁRSULÁS
10223,2010-10-18,2011-12-31,BONNYA CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10223,2012-01-01,3999-12-31,BONNYA ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10224,2010-10-18,2011-12-31,FIAD CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10224,2012-01-01,3999-12-31,FIAD ROMA NEMZETISÉGI ÖNKORMÁNYZAT
10225,2011-01-01,3999-12-31,ADY ENDRE KÖNYVTÁR
10226,2011-01-01,3999-12-31,GRASSALKOVICH MŰVELŐDÉSI HÁZ
10227,2010-10-03,2011-12-31,ŐRHALOM CIGÁNY KISEBBSÉGI ÖNKORMÁNYZAT
10227,2012-01-01,3999-12-31,ŐRHALOM KÖZSÉG ROMA NEMZETISÉGI ÖNKORMÁNYZAT
