TZSAZON_ID,AJTO,CIMTIP,CTELEP,EPULET,HATKEZD,HATVEGE,HAZSZ,IRSZ,KOZTJ,KOZTN,LEPCSOHAZ,ORSZ,PF,SZINT
1022,,SZ,Sopronhorpács,,2007-10-20,3999-12-31,14,9463,01,Fő,,HU,,
10220,,SZ,Miske,,2010-10-18,3999-12-31,18,6343,01,Fő,,HU,,
10221,,SZ,Miske,,2010-10-18,3999-12-31,18,6343,01,Fő,,HU,,
10222,,SZ,Túrkeve,,2010-12-29,3999-12-31,1,5420,05,Petőfi S.,,HU,,
10223,,SZ,Bonnya,,2010-10-18,3999-12-31,38,7281,01,Kossuth Lajos,,HU,,
10224,,SZ,Fiad,,2010-10-18,3999-12-31,48,7282,01,Kossuth Lajos,,HU,,
10225,,SZ,Hatvan,,2011-01-01,3999-12-31,3,3000,05,Kossuth,,HU,,
10226,,SZ,Hatvan,,2011-01-01,3999-12-31,24,3000,05,Kossuth,,HU,,
10227,,SZ,Őrhalom,,2010-10-03,3999-12-31,1,2671,02,Rákóczi,,HU,,
10228,,SZ,Csitár,,2010-10-03,2010-10-03,21,2673,02,Petőfi,,HU,,
10228,,SZ,Csitár,,2010-10-04,3999-12-31,42,2673,02,Petőfi,,HU,,
10229,,SZ,Magosliget,,2010-10-18,3999-12-31,50,4953,01,Fő,,HU,,
1023,,SZ,Szakony,,2007-10-20,3999-12-31,164,9474,01,Fő,,HU,,
10230,,SZ,Botpalád,,2007-10-20,3999-12-31,1/A,4955,01,Fő,,HU,,
10231,,SZ,Dencsháza,,2010-10-12,3999-12-31,50,7915,01,Petőfi,,HU,,
10232,,SZ,Tiszarád,,2007-10-20,3999-12-31,83/b,4503,02,Kossuth,,HU,,
10233,,SZ,Budapest,,2011-01-01,3999-12-31,2,1054,01,Széchenyi,,HU,,
10234,,SZ,Geresdlak,,2010-10-13,3999-12-31,22,7733,01,Hunyadi,,HU,,
10235,,SZ,Maráza,,2010-10-15,3999-12-31,50,7733,01,Fő,,HU,,
10236,,SZ,Hidasnémeti,,2010-10-18,3999-12-31,11,3876,02,Petőfi,,HU,,
10237,,SZ,Makkoshotyka,,2010-10-18,3999-12-31,2,3959,01,Kossuth Lajos,,HU,,
10238,,SZ,Karancskeszi,,2010-10-03,3999-12-31,49,3183,02,Fő,,HU,,
10239,,SZ,Uszód,,2010-12-14,3999-12-31,9,6332,01,Árpád,,HU,,
1024,,SZ,Újkér,,2007-10-20,3999-12-31,4,9472,01,Csikos,,HU,,
10240,,SZ,Kunbaja,,2011-01-01,3999-12-31,22,6435,02,Rákóczi,,HU,,
10241,,SZ,Csurgó,,2011-01-01,3999-12-31,1,8840,01,Kossuth,,HU,,
10242,,SZ,Veszprém,,2011-02-01,3999-12-31,31-33,8200,01,Jókai,,HU,,
10242,,LE,Veszprém,,2011-02-01,3999-12-31,,8200,,,,HU,2710,
10243,,LE,Budapest,,2011-02-01,2012-10-09,,1581,,,,HU,15,
10243,,SZ,Budapest,,2011-02-01,3999-12-31,9-11,1101,14,Hungária,,HU,,
10243,,LE,Budapest,,2012-10-10,3999-12-31,,1885,,,,HU,25,
10244,,SZ,Devecser,,2011-01-01,2013-06-29,5,8460,05,Petőfi,,HU,,
10244,,SZ,Devecser,,2013-06-30,3999-12-31,1,8460,05,Petőfi,,HU,,
10245,,SZ,Csabrendek,,2011-01-13,3999-12-31,3,8474,01,Árpád,,HU,,
10246,,SZ,Fertőszentmiklós,,2011-02-03,3999-12-31,20-21,9444,01,Szent István,,HU,,
10247,,SZ,Keszü,,2010-10-15,3999-12-31,24,7668,01,Petőfi Sándor,,HU,,
10248,,SZ,Gyód,,2010-10-14,3999-12-31,62,7668,01,Fő,,HU,,
10249,,SZ,Kisléta,,2011-01-20,3999-12-31,16,4325,01,Debreceni,,HU,,
1025,,SZ,Csorna,,2007-10-20,2009-06-30,22,9300,05,Szent István,,HU,,
1025,,SZ,Csorna,,2009-07-01,3999-12-31,22,9300,05,Szent István,,HU,,
10250,,SZ,Nyírvasvári,,2010-10-13,3999-12-31,4,4341,02,Bátori,,HU,,
10251,,SZ,Gödre,,2010-10-14,3999-12-31,4,7386,01,Béke,,HU,,
10252,,SZ,Nagydobos,,2007-10-20,3999-12-31,129,4823,02,Fő,,HU,,
10253,,SZ,Kővágótöttös,,2010-10-14,3999-12-31,1,7675,01,Kossuth L.,,HU,,
10254,,SZ,Bakonya,,2010-10-18,3999-12-31,19,7675,01,Fő,,HU,,
10255,,SZ,Komló,,2010-10-14,3999-12-31,3,7300,05,Városház,,HU,,
10255,,LE,Komló,,2010-10-14,3999-12-31,,7300,,,,HU,87,
10256,,SZ,Komló,,2010-10-14,3999-12-31,3,7300,05,Városház,,HU,,
10256,,LE,Komló,,2010-10-14,3999-12-31,,7300,,,,HU,87,
10257,,SZ,Komló,,2010-10-14,3999-12-31,3,7300,05,Városház,,HU,,
10257,,LE,Komló,,2010-10-14,3999-12-31,,7300,,,,HU,87,
10258,,SZ,Komló,,2010-10-14,3999-12-31,3,7300,05,Városház,,HU,,
10258,,LE,Komló,,2010-10-14,3999-12-31,,7300,,,,HU,87,
10259,,SZ,Komló,,2010-10-14,3999-12-31,3,7300,05,Városház,,HU,,
10259,,LE,Komló,,2010-10-14,3999-12-31,,7300,,,,HU,87,
1026,,SZ,Csorna,,2007-10-20,2012-04-30,64,9300,02,Soproni,,HU,,
1026,,SZ,Csorna,,2012-05-01,3999-12-31,64,9300,01,Soproni,,HU,,
10260,,SZ,Szentlőrinc,,2010-10-12,3999-12-31,20/b,7940,01,Deák Ferenc,,HU,,
10261,,SZ,Szentlőrinc,,2010-10-14,3999-12-31,20/b,7940,01,Deák Ferenc,,HU,,
10262,,SZ,Szentlőrinc,,2010-10-07,3999-12-31,8,7940,05,Templom,,HU,,
10263,,SZ,Nagylóc,,2010-10-03,2011-12-31,4,3175,05,Március,,HU,,
10263,,SZ,Nagylóc,,2012-01-01,3999-12-31,4,3175,05,Március 15.,,HU,,
10264,,SZ,Szendehely,,2010-10-03,3999-12-31,2,2640,01,Petőfi,,HU,,
10265,,SZ,Tóalmás,,2011-02-01,3999-12-31,1,2252,01,Remény,,HU,,
10266,,SZ,Hernádszurdok,,2010-10-12,3999-12-31,18,3875,02,Rákóczi,,HU,,
10267,,SZ,Viss,,2010-10-18,3999-12-31,28,3956,02,Kolozsvári,,HU,,
10268,,SZ,Boldogkőváralja,,2010-10-15,3999-12-31,28,3885,01,Petőfi Sándor,,HU,,
10269,,SZ,Beret,,2010-10-11,3999-12-31,40/B,3834,02,Rákóczi,,HU,,
1027,,SZ,Kapuvár,,2007-10-20,3999-12-31,1,9330,05,Fő,,HU,,
10270,,SZ,Miskolc,,2010-10-18,3999-12-31,8,3525,05,Városház,,HU,,
10271,,SZ,Miskolc,,2010-10-18,3999-12-31,8,3525,05,Városház,,HU,,
10272,,SZ,Miskolc,,2010-10-18,3999-12-31,8,3525,05,Városház,,HU,,
10273,,SZ,Miskolc,,2010-10-18,3999-12-31,8,3525,05,Városház,,HU,,
10274,,SZ,Miskolc,,2010-10-18,3999-12-31,8,3525,05,Városház,,HU,,
10275,,SZ,Miskolc,,2010-10-18,3999-12-31,8,3525,05,Városház,,HU,,
10276,,SZ,Jánossomorja,,2011-01-13,2011-12-31,1,9167,01,Kossuth L.,,HU,,
10276,,SZ,Bősárkány,,2012-01-01,3999-12-31,1,9167,01,Kossuth L.,,HU,,
10277,,SZ,Pilisszentlászló,,2010-10-12,3999-12-31,1,2009,05,Szabadság tér,,HU,,
10278,,SZ,Miskolc,,2010-10-18,3999-12-31,8,3525,05,Városház,,HU,,
10279,,SZ,Acsa,,2010-10-13,3999-12-31,83,2683,02,Kossuth,,HU,,
1028,,SZ,Kapuvár,,2007-10-20,2012-04-30,10,9330,01,Dr. Lumniczer S.,,HU,,
1028,,SZ,Kapuvár,,2012-05-01,3999-12-31,10,9330,01,Dr. Lumniczer Sándor,,HU,,
10280,,SZ,Alsószentmárton,,2010-10-18,3999-12-31,20/C,7826,01,Táncsics,,HU,,
10281,,SZ,Budapest,,2011-02-01,2011-10-09,85,1024,14,Margit,,HU,,
10281,,SZ,Budapest,,2011-10-10,3999-12-31,25,1051,01,Arany János,,HU,,
10282,,SZ,Oroszló,,2010-10-13,3999-12-31,29,7370,01,Petőfi,,HU,,
10283,,SZ,Magyarhertelend,,2010-10-25,3999-12-31,46,7394,01,Kossuth,,HU,,
10284,,SZ,Miskolc,,2010-10-18,3999-12-31,8,3525,05,Városház,,HU,,
10285,,SZ,Dejtár,,2010-10-03,3999-12-31,2,2649,02,Szabadság,,HU,,
10286,,SZ,Mogyoróska,,2010-10-13,3999-12-31,58,3893,02,Fő,,HU,,
10287,,SZ,Siófok,,2011-02-01,3999-12-31,1,8600,01,Batthyány,,HU,,
10288,,SZ,Kakucs,,2010-10-11,3999-12-31,20,2366,01,Fő,,HU,,
10289,,SZ,Kakucs,,2010-10-13,3999-12-31,20,2366,01,Fő,,HU,,
1029,,SZ,Mosonmagyaróvár,,2007-10-20,3999-12-31,11,9200,01,Fő,,HU,,
10290,,SZ,Fajsz,,2010-10-11,3999-12-31,20,6352,01,Szent István,,HU,,
10291,,SZ,Veszprém,,2011-01-21,3999-12-31,1,8200,05,Megyeház,,HU,,
10292,,SZ,Veszprém,,2011-01-21,3999-12-31,1,8200,05,Megyeház,,HU,,
10293,,SZ,Sajópetri,,2010-10-18,3999-12-31,66,3573,02,Dózsa György,,HU,,
10294,,SZ,Kémes,,2010-10-18,3999-12-31,18,7843,01,Kossuth,,HU,,
10295,,SZ,Cún,,2010-10-26,3999-12-31,78,7843,01,Fő,,HU,,
10296,,SZ,Belvárdgyula,,2010-10-12,3999-12-31,4,7747,01,Petőfi S.,,HU,,
10297,,SZ,Ipolyvece,,2010-10-03,3999-12-31,79,2669,02,Dózsa György,,HU,,
10298,,SZ,Sárszentmihály,,2011-02-10,3999-12-31,32,8143,01,Hársfa,,HU,,
10299,,SZ,Balassagyarmat,,2011-03-01,3999-12-31,15,2660,05,Óváros,,HU,,
103,,SZ,Kaposvár,,2007-10-20,3999-12-31,3,7400,01,Bajcsy-Zsilinszky,,HU,,
103,,LE,Kaposvár,,2009-07-01,3999-12-31,,7401,,,,HU,116,
1030,,SZ,Mosonmagyaróvár,,2007-10-20,3999-12-31,2-4,9200,05,Régi Vámház,,HU,,
10300,,SZ,Ónod,,2010-10-06,3999-12-31,64,3551,02,Rákóczi,,HU,,
10301,,SZ,Ináncs,,2010-10-18,3999-12-31,26,3851,02,Kossuth,,HU,,
10302,,SZ,Ináncs,,2010-10-18,3999-12-31,26,3851,02,Kossuth,,HU,,
10303,,SZ,Ináncs,,2010-10-18,3999-12-31,26,3851,02,Kossuth,,HU,,
10304,,SZ,Debrecen,,2011-01-24,3999-12-31,54,4024,01,Piac,,HU,,
10305,,SZ,Baranyajenő,,2010-10-13,3999-12-31,71,7384,01,Szabadság,,HU,,
10306,,SZ,Baranyaszentgyörgy,,2010-10-14,3999-12-31,5,7383,01,Petőfi,,HU,,
10307,,SZ,Debrecen,,2010-10-14,3999-12-31,20,4024,01,Piac,,HU,,
10308,,SZ,Debrecen,,2010-10-14,3999-12-31,20,4024,01,Piac,,HU,,
10309,,SZ,Debrecen,,2010-10-14,2012-05-16,20,4024,01,Piac,,HU,,
10309,,SZ,Debrecen,,2012-05-17,3999-12-31,20,4024,01,Batthyány ,,HU,,
10309,,LE,Debrecen,,2012-05-17,3999-12-31,13,4031,01,Halastó ,,HU,,
1031,,SZ,Mosonmagyaróvár,,2007-10-20,3999-12-31,65,9200,01,Soproni,,HU,,
10310,,SZ,Debrecen,,2010-10-14,2012-01-01,14,4032,02,Lehel,,HU,,
10310,,SZ,Debrecen,,2012-01-02,3999-12-31,20,4032,01,Piac,,HU,,
10311,,SZ,Debrecen,,2010-10-14,3999-12-31,20,4024,01,Piac,,HU,,
10312,,SZ,Berente,,2011-03-01,3999-12-31,2,3704,02,Bem József,,HU,,
10313,,SZ,Rétközberencs,,2007-10-20,3999-12-31,2,4525,02,Tokaji,,HU,,
10314,,SZ,Lad,,2010-10-18,3999-12-31,2,7535,01,Petőfi,,HU,,
10315,,SZ,Tatabánya,,2011-04-01,3999-12-31,27,2800,02,Mártírok,,HU,,
10316,,SZ,Tyukod,,2007-10-20,3999-12-31,33,4762,02,Árpád,,HU,,
10317,,SZ,Tolcsva,,2010-10-13,3999-12-31,6,3934,05,Szabadság,,HU,,
10318,,SZ,Salgótarján,,2011-01-09,3999-12-31,36,3100,02,Rákóczi,,HU,,
10319,,SZ,Tolna,,2011-02-25,3999-12-31,1,7130,23,Hősök,,HU,,
1032,,SZ,Sopron,,2007-10-20,3999-12-31,1,9400,05,Fő,,HU,,
10320,,SZ,Tolcsva,,2010-10-12,3999-12-31,16,3934,05,Szabadság,,HU,,
10321,,SZ,Gödre,,2010-10-14,3999-12-31,4,7386,01,Béke,,HU,,
10322,,SZ,Újhartyán,,2010-10-14,3999-12-31,21,2367,01,Fő,,HU,,
10323,,SZ,Hajdúdorog,,2010-10-13,3999-12-31,19,4087,02,Nánási,,HU,,
10324,,SZ,Pusztavám,,2011-04-01,3999-12-31,64-66,8066,01,Kossuth,,HU,,
10325,,SZ,Pócsmegyer,,2010-10-14,3999-12-31,6,2017,02,Hunyadi,,HU,,
10326,,SZ,Kállósemjén,,2007-10-20,3999-12-31,112,4324,02,Kossuth,,HU,,
10327,,SZ,Nyírbogdány,,2007-10-20,3999-12-31,2,4511,01,Kéki,,HU,,
10328,,SZ,Taksony,,2011-03-01,3999-12-31,1,2335,05,Szent Anna,,HU,,
10329,,SZ,Miskolc,,2011-04-01,2011-12-31,1,3525,05,Városház,,HU,,
10329,,SZ,Miskolc,,2012-01-01,3999-12-31,12,3532,01,Károly,,HU,,
1033,,SZ,Sopron,,2007-10-20,2012-04-30,15,9400,02,Győri,,HU,,
1033,,SZ,Sopron,,2012-05-01,3999-12-31,15,9400,01,Győri,,HU,,
10330,,SZ,Ózd,,2011-03-09,3999-12-31,5,3600,02,Zrínyi,,HU,,
10331,,SZ,Galgagyörk,,2010-10-18,3999-12-31,12,2681,01,Rákóczi,,HU,,
10332,,SZ,Galgagyörk,,2010-10-18,3999-12-31,12,2681,01,Rákóczi,,HU,,
10333,,SZ,Galgagyörk,,2010-10-18,3999-12-31,12,2681,01,Rákóczi,,HU,,
10334,,SZ,Sátoraljaújhely,,2011-04-01,2012-09-30,,3980,,Torzsás,,HU,,
10334,,SZ,Sátoraljaújhely,,2012-10-01,3999-12-31,25,3980,01,Torzsás,,HU,,
10335,,SZ,Diósjenő,,2010-10-03,3999-12-31,31,2643,02,Szabadság,,HU,,
10336,,SZ,Detk,,2011-03-31,3999-12-31,16,3275,01,Árpád,,HU,,
10337,,SZ,Visonta,,2011-03-31,3999-12-31,3,3271,23,Hősök,,HU,,
10338,,SZ,Konyár,,2010-10-15,3999-12-31,9,4133,01,Rákóczi,,HU,,
10339,,SZ,Szerep,,2010-10-14,3999-12-31,53,4163,01,Nagy,,HU,,
1034,,SZ,Nagylózs,,2007-10-20,3999-12-31,2,9482,01,Zrínyi,,HU,,
10340,,SZ,Szeged,,2011-05-01,3999-12-31,1,6726,05,Torontál,,HU,,
10341,,SZ,Zsámbék,,2011-02-03,3999-12-31,2,2072,01,Etyeki,,HU,,
10342,,SZ,Hencida,,2010-10-18,3999-12-31,1,4123,05,Kossuth,,HU,,
10343,,SZ,Budapest,,2011-05-01,3999-12-31,22,1081,01,Népszínház,,HU,,
10344,,SZ,Tetétlen,,2010-10-11,3999-12-31,65,4184,01,Kossuth,,HU,,
10345,,SZ,Túrricse,,2007-10-20,3999-12-31,14,4968,01,Rákóczi,,HU,,
10346,,SZ,Hajdúböszörmény,,2010-10-14,3999-12-31,1,4220,01,Káplár Miklós,,HU,,
10347,,SZ,Békéscsaba,,2011-08-01,2013-07-31,91-93,5600,01,Pásztor,,HU,,
10347,,SZ,Békéscsaba,,2013-08-01,3999-12-31,91,5600,01,Pásztor,,HU,,
10348,,SZ,Békéscsaba,,2011-08-01,3999-12-31,3,5600,01,Szigligeti,,HU,,
10349,,SZ,Budapest,,2011-04-01,3999-12-31,86,1104,01,Mádi,,HU,,
1035,,SZ,Sopron,,2007-10-20,3999-12-31,11-13,9400,02,Besenyő,,HU,,
10350,,SZ,Budapest,,2011-01-21,3999-12-31,7,1052,01,Városház,,HU,,
10351,,SZ,Budapest,,2011-01-21,3999-12-31,7,1052,01,Városház,,HU,,
10352,,SZ,Budapest,,2011-01-21,3999-12-31,7,1052,01,Városház,,HU,,
10352,,LE,,,2011-01-21,3999-12-31,,,,,,HU,112,
10353,,SZ,Budapest,,2011-01-24,3999-12-31,7,1052,01,Városház,,HU,,
10354,,SZ,Budapest,,2011-01-21,3999-12-31,7,1052,01,Városház,,HU,,
10355,,SZ,Budapest,,2011-01-21,3999-12-31,7,1052,01,Városház,,HU,,
10356,,SZ,Tunyogmatolcs,,2007-10-20,3999-12-31,103,4731,02,Rákóczi,,HU,,
10357,,SZ,Legénd,,2010-10-03,3999-12-31,77,2619,02,Dózsa György,,HU,,
10358,,SZ,Legénd,,2010-10-03,3999-12-31,77,2619,02,Dózsa György,,HU,,
10359,,SZ,Felsőzsolca,,2010-10-14,3999-12-31,20,3561,01,Szent István,,HU,,
1036,,SZ,Hövej,,2007-10-20,3999-12-31,52,9361,02,Fő,,HU,,
10360,,SZ,Felsőzsolca,,2010-10-14,3999-12-31,20,3561,01,Szent István,,HU,,
10361,,SZ,Felsőzsolca,,2010-10-14,3999-12-31,20,3561,01,Szent István,,HU,,
10362,,SZ,Hajdúbagos,,2010-10-12,3999-12-31,101,4273,01,Nagy,,HU,,
10363,,SZ,Csanádpalota,,2011-04-01,3999-12-31,10,6913,05,Kelemen László,,HU,,
10364,,SZ,Mosonmagyaróvár,,2011-05-05,3999-12-31,19,9200,02,Fő,,HU,,
10365,,SZ,Budapest,,2011-07-01,3999-12-31,44,1062,01,Bajza,,HU,,
10366,,SZ,Bér,,2010-10-03,3999-12-31,32,3045,02,Petőfi,,HU,,
10367,,SZ,Vámospércs,,2010-10-18,2013-06-26,3,4287,01,Béke,,HU,,
10367,,SZ,Vámospércs,,2013-06-27,3999-12-31,2,4287,01,Debreceni,,HU,,
10368,,SZ,Domoszló,,2011-08-01,2012-12-31,5,3263,05,Deák,,HU,,
10368,,SZ,Domoszló,,2013-01-01,3999-12-31,13,3263,01,Rákóczi,,HU,,
10369,,SZ,Körösladány,,2011-07-01,2012-12-31,6/4,5516,01,Wenckheim Béla,,HU,,
10369,,SZ,Körösladány,,2013-01-01,3999-12-31,2,5516,05,Petőfi,,HU,,
1037,,SZ,Máriakálnok,,2007-10-20,2008-03-31,6,9231,01,Rákóczi,,HU,,
1037,,SZ,Máriakálnok,,2008-04-01,3999-12-31,6,9231,02,Rákóczi,,HU,,
10370,,SZ,Marcalgergelyi,,2011-05-25,3999-12-31,52,9534,01,Kossuth,,HU,,
10371,,SZ,Dunaújváros,,2011-07-01,2012-04-30,4-6,2400,01,Korányi Sándor,,HU,,
10371,,SZ,Dunaújváros,,2012-05-01,3999-12-31,4-6,2400,01,Korányi S.,,HU,,
10372,,SZ,Csaholc,,2007-10-20,3999-12-31,41,4967,01,Kossuth,,HU,,
10373,,SZ,Szeghalom,,2011-07-01,3999-12-31,2,5520,01,Nagy Miklós,,HU,,
10374,,SZ,Kiskunmajsa,,2011-06-30,2012-11-20,10,6120,01,Bajcsy-Zs.,,HU,,
10374,,SZ,Kiskunmajsa,,2012-11-21,3999-12-31,83,6120,01,Fő,,HU,,
10375,,SZ,Gamás,,2010-10-18,3999-12-31,83,8685,01,Fő,,HU,,
10376,,SZ,Gamás,,2010-10-18,3999-12-31,83,8685,01,Fő,,HU,,
10377,,SZ,Kerekegyháza,,2011-06-21,2011-10-11,31,6041,01,Erdő,,HU,,
10377,,SZ,Kerekegyháza,,2011-10-12,3999-12-31,31/a,6041,01,Erdő,,HU,,
10378,,SZ,Hercegszántó,,2010-10-14,3999-12-31,8,6525,01,Dózsa György,,HU,,
10379,,SZ,Hercegszántó,,2010-10-14,3999-12-31,8,6525,01,Dózsa György,,HU,,
1038,,SZ,Fertőrákos,,2007-10-20,2009-06-30,139,9421,02,Fő,,HU,,
1038,,SZ,Fertőrákos,,2009-07-01,3999-12-31,139,9421,01,Fő,,HU,,
10380,,SZ,Magyarbánhegyes,,2011-06-06,3999-12-31,38,5667,01,Jókai,,HU,,
10381,,SZ,Erk,,2011-08-01,2012-12-31,4,3295,05,Fő,,HU,,
10381,,SZ,Erk,,2013-01-01,3999-12-31,3,3295,05,Fő,,HU,,
10382,,SZ,Mohács,,2011-08-31,2012-12-31,17,7700,05,Széchenyi,,HU,,
10382,,SZ,Mohács,,2013-01-01,3999-12-31,28,7700,01,Rókus,,HU,,
10383,,SZ,Héhalom,,2011-06-01,3999-12-31,1,3041,02,Petőfi,,HU,,
10384,,SZ,Csongrád,,2011-05-01,3999-12-31,7,6640,05,Kossuth,,HU,,
10385,,SZ,Budapest,,2011-07-01,2012-12-26,14,1153,01,Bácska,,HU,,
10385,,SZ,Budapest,,2012-12-27,3999-12-31,31-33,1158,01,Ady Endre,,HU,,
10386,,SZ,Budapest,,2011-08-01,3999-12-31,27,1154,01,Klapka,,HU,,
10387,,SZ,Budapest,,2011-08-01,3999-12-31,3,1157,21,Hartyán,,HU,,
10388,,SZ,Budapest,,2011-08-01,3999-12-31,2,1156,16,Nádastó,,HU,,
10389,,SZ,Budapest,,2011-08-01,3999-12-31,24,1151,01,Szövőgyár,,HU,,
1039,,SZ,Kópháza,,2007-10-20,2007-12-31,15,9495,02,Fő,,HU,,
1039,,SZ,Kópháza,,2008-01-01,3999-12-31,15,9495,01,Fő,,HU,,
10390,,SZ,Budapest,,2011-08-01,3999-12-31,46-62,1154,01,Aulich L.,,HU,,
10391,,SZ,Győr,,2011-08-01,2012-12-31,49,9024,01,Baross G.,,HU,,
10391,,SZ,Győr,,2013-01-01,3999-12-31,35/C,9024,02,Bartók B.,,HU,,
10392,,SZ,Győr,,2011-08-01,2011-12-31,4,9026,01,Rónay J.,,HU,,
10392,,SZ,Győr,,2012-01-01,2012-12-31,2,9021,01,Nagy J.,,HU,,
10392,,SZ,Győr,,2013-01-01,3999-12-31,1/C,9030,01,Úttörő,,HU,,
10393,,SZ,Győr,,2011-08-01,2012-12-31,2,9024,01,Répce,,HU,,
10393,,SZ,Győr,,2013-01-01,3999-12-31,4,9024,01,Örkény I,,HU,,
10394,,SZ,Győr,,2011-08-01,2012-12-31,1-5,9012,01,Kisdobos,,HU,,
10394,,SZ,Győr,,2013-01-01,3999-12-31,21,9012,01,Horgas,,HU,,
10395,,SZ,Győr,,2011-08-01,2012-12-31,20-24,9023,01,Kodály  Z.,,HU,,
10395,,SZ,Győr,,2013-01-01,3999-12-31,4,9023,01,Magyar,,HU,,
10396,,SZ,Győr,,2011-08-01,2012-12-31,2-4,9027,01,Vágóhíd,,HU,,
10396,,SZ,Győr,,2013-01-01,3999-12-31,19,9028,01,Tárogató,,HU,,
10397,,SZ,Budapest,,2011-08-01,3999-12-31,1,1156,01,Kontyfa,,HU,,
10398,,SZ,Budapest,,2011-08-01,3999-12-31,6,1157,21,Kavicsos,,HU,,
10399,,SZ,Budapest,,2011-08-01,3999-12-31,59-61,1158,01,József A.,,HU,,
104,,SZ,Kecskemét,,2007-10-20,3999-12-31,7,6000,02,Rákóczi,,HU,,
104,,LE,Kecskemét,,2009-07-01,3999-12-31,,6001,,,,HU,12,
1040,,SZ,Sopron,,2007-10-20,3999-12-31,1,9400,01,Szarvkői,,HU,,
10400,,SZ,Budapest,,2011-08-01,3999-12-31,94-96,1158,01,Molnár Viktor,,HU,,
10401,,SZ,Budapest,,2011-08-01,3999-12-31,3-5,1155,01,Mozdonyvezető,,HU,,
10402,,SZ,Budapest,,2011-08-01,3999-12-31,98,1155,01,Tóth István,,HU,,
10403,,SZ,Kékcse,,2011-08-01,3999-12-31,110,4494,01,Fő,,HU,,
10404,,SZ,Budapest,,2011-07-01,3999-12-31,24,1105,01,Ihász,,HU,,
10405,,SZ,Mátraverebély,,2010-10-03,3999-12-31,82,3077,02,Vasút,,HU,,
10406,,SZ,Pókaszepetk,,2011-05-30,3999-12-31,6,8932,01,Arany János,,HU,,
10407,,SZ,Hatvan,,2011-07-01,3999-12-31,49-51,3000,02,Mészáros Lázár,,HU,,
10408,,SZ,Hatvan,,2011-07-01,3999-12-31,10,3000,02,Bajcsy-Zsilinszky,,HU,,
10409,,SZ,Hatvan,,2011-07-01,3999-12-31,9,3000,01,Jókai,,HU,,
1041,,SZ,Mosonmagyaróvár,,2007-10-20,3999-12-31,10,9200,01,Erkel Ferenc,,HU,,
10410,,SZ,Hatvan,,2011-07-01,3999-12-31,44,3000,02,Balassi Bálint,,HU,,
10411,,SZ,Hatvan,,2011-07-01,3999-12-31,13,3000,02,Gódor Kálmán,,HU,,
10412,,SZ,Hatvan,,2011-07-01,3999-12-31,3,3000,01,Hajós Alfréd,,HU,,
10413,,SZ,Hatvan,,2011-07-01,3999-12-31,1,3000,05,Vörösmarty,,HU,,
10414,,SZ,Dusnok,,2010-10-11,3999-12-31,9,6353,01,István király,,HU,,
10415,,SZ,Dusnok,,2010-10-13,3999-12-31,9,6353,01,István király,,HU,,
10416,,SZ,Dusnok,,2010-10-11,3999-12-31,9,6353,01,István király,,HU,,
10417,,SZ,Decs,,2011-07-01,3999-12-31,12-16,7144,01,Ady Endre,,HU,,
10418,,SZ,Szada,,2011-09-01,3999-12-31,63,2111,01,Dózsa György,,HU,,
10419,,SZ,Szada,,2011-09-01,3999-12-31,63,2111,01,Dózsa György,,HU,,
1042,,SZ,Győr,,2007-10-20,2009-06-30,4,9021,02,Baross Gábor,,HU,,
1042,,SZ,Győr,,2009-07-01,2011-12-31,4,9021,01,Baross Gábor,,HU,,
1042,,SZ,Győr,,2012-01-01,2012-12-31,4,9021,02,Baross Gábor,,HU,,
1042,,SZ,Győr,,2013-01-01,2013-06-30,22,9021,01,Herman Ottó,,HU,,
1042,,SZ,Győr,,2013-07-01,3999-12-31,22,9023,01,Herman Ottó,,HU,,
10420,,SZ,Fülpösdaróc,,2011-07-01,2011-10-03,66,4754,02,Fő,,HU,,
10420,,SZ,Fülpösdaróc,,2011-10-04,3999-12-31,66,4754,01,Fő,,HU,,
10421,,SZ,Felsőpetény,,2010-10-03,2012-12-13,11,2611,02,Rákóczi,,HU,,
10421,,SZ,Felsőpetény,,2012-12-14,3999-12-31,11,2611,01,Rákóczi,,HU,,
10422,,SZ,Ősagárd,,2010-10-03,3999-12-31,93,2610,02,Rákóczi,,HU,,
10423,,SZ,Penyige,,2011-09-01,3999-12-31,33,4941,02,Kossuth,,HU,,
10424,,SZ,Várpalota,,2011-08-01,3999-12-31,3,8100,03,Mártírok,,HU,,
10425,,SZ,Budapest,,2011-07-01,3999-12-31,1-3,1111,05,Szent Gellért,,HU,,
10426,,SZ,Biharnagybajom,,2011-07-01,2012-12-31,2-4,4172,01,Bacsó Béla,,HU,,
10426,,SZ,Biharnagybajom,,2013-01-01,3999-12-31,35,4172,01,Várkert ,,HU,,
10427,,SZ,Pilisvörösvár,,2011-07-01,3999-12-31,1,2085,05,Fő,,HU,,
10428,,SZ,Vállaj,,2011-01-19,3999-12-31,6,4351,05,Szabadság,,HU,,
10429,,SZ,Martonvásár,,2011-07-15,2012-02-29,13,2462,02,Budai,,HU,,
10429,,SZ,Martonvásár,,2012-03-01,2012-12-31,2,2462,02,Szent László,,HU,,
10429,,SZ,Martonvásár,,2013-01-01,3999-12-31,13,2462,02,Dózsa György,,HU,,
1043,,SZ,Sopron,,2007-10-20,3999-12-31,23,9400,01,Tómalom,,HU,,
