TZSAZON_ID,HATKEZD,HATVEGE,NEV,PIR,REGI_PIR
10797,2013-04-01,3999-12-31,SELYE JÁNOS HUMÁN ÉS ZENEMŰVÉSZETI SZAKKÖZÉPISKOLA,395588,
10797,2013-04-01,3999-12-31,"ÁLTALÁNOS ISKOLA,  SPECIÁLIS SZAKISKOLA, KÉSZSÉGFEJLESZTŐ SPECIÁLIS  SZAKISKOLA, DIÁKOTTHON ÉS GYERMEKOTTHON",395906,
10797,2013-04-01,3999-12-31,"CHÁZÁR ANDRÁS ÓVODA, ÁLTALÁNOS ISKOLA, FEJLESZTŐ ISKOLA, SZAKISKOLA, SPECIÁLIS SZAKISKOLA, KÉSZSÉGFEJLESZTŐ SPECIÁLIS SZAKISKOLA, DIÁKOTTHON, GYERMEKOTTHON ÉS PEDAGÓGIAI SZAKSZOLGÁLAT",395928,
10797,2013-04-01,3999-12-31,CSONKA JÁNOS MŰSZAKI SZAKKÖZÉPISKOLA ÉS SZAKISKOLA,395995,
10797,2013-01-01,3999-12-31,"REICH KÁROLY ÁLTALÁNOS ISKOLA, SPORTISKOLA, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY ÉS EGYSÉGES PEDAGÓGIAI SZAKSZOLGÁLAT",396299,
10797,2013-01-01,3999-12-31,SZILÁDY ÁRON ÁLTALÁNOS ÉS ALAPFOKÚ MŰVÉSZETI ISKOLA,396365,
10797,2013-01-01,3999-12-31,LADI JÁNOS ÁLTALÁNOS ISKOLA,396464,
10797,2013-01-01,3999-12-31,FESTETICS KRISTÓF ÁLTALÁNOS ISKOLA,396705,
10797,2013-01-01,3999-12-31,SZÉCHENYI ISTVÁN ÁLTALÁNOS ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI ISKOLA,396738,
10797,2013-01-01,3999-12-31,"BERZSENYI DÁNIEL GIMNÁZIUM, KÖZGAZDASÁGI SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM",396981,
10797,2013-04-01,3999-12-31,SOMOGY MEGYEI PERCZEL MÓR GIMNÁZIUM,397438,
10797,2013-01-01,3999-12-31,"BÁRCZI GUSZTÁV ÓVODA, ÁLTALÁNOS ISKOLA, SPECIÁLIS SZAKISKOLA, DIÁKOTTHON,MÓDSZERTANI KÖZPONT ÉS NEVELÉSI TANÁCSADÓ",398150,
10797,2013-01-01,3999-12-31,"ÉPITŐIPARI,FAIPARI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM",398226,
10797,2013-04-01,3999-12-31,"SOMOGY MEGYEI DURÁCZKY JÓZSEF ÓVODA, ÁLTALÁNOS ISKOLA, EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY, NEVELÉSI TANÁCSADÓ ÉS DIÁKOTTHON",399652,
10797,2013-04-01,3999-12-31,"SOMOGY MEGYEI ÓVODA, ÁLTALÁNOS ISKOLA, SPECIÁLIS SZAKISKOLA, DIÁKOTTHON ÉS GYERMEKOTTHON",399663,
10797,2013-01-01,3999-12-31,ZICHY MIHÁLY IPARMŰVÉSZETI SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM,399751,
10797,2013-01-01,3999-12-31,MARCALI VÁROSI ÖNKORMÁNYZAT SZÉCHENYI ZSIGMOND SZAKKÖZÉPISKOLA ÉS SZAKISKOLÁJA,399762,
10797,2013-01-01,3999-12-31,KINIZSI PÁL ÉLELMISZERIPARI SZAKKÉPZŐ ISKOLA ÉS GIMNÁZIUM,399784,
10797,2013-04-01,3999-12-31,SOMOGY MEGYEI MÁTYÁS KIRÁLY GIMNÁZIUM,399805,
10797,2013-01-01,3999-12-31,MUNKÁCSY MIHÁLY GIMNÁZIUM,399816,
10797,2013-01-01,3999-12-31,TÁNCSICS MIHÁLY GIMNÁZIUM,399827,
10797,2013-01-01,3999-12-31,"EÖTVÖS LORÁND MŰSZAKI SZAKKÖZÉPISKOLA, SZAKISKOLA ÉS KOLLÉGIUM",399849,
10797,2013-01-01,3999-12-31,NOSZLOPY GÁSPÁR KÖZGAZDASÁGI SZAKKÖZÉPISKOLA,399850,
10797,2013-01-01,3999-12-31,SZÉCHENYI ISTVÁN KERESKEDELMI ÉS VENDÉGLÁTÓIPARI  SZAKKÉPZŐ ISKOLA,399861,
10797,2013-01-01,3999-12-31,SZIGETI-GYULA JÁNOS EGÉSZSÉGÜGYI SZAKKÉPZŐ ISKOLA,399872,
10797,2013-01-01,3999-12-31,KLEBELSBERG KÖZÉPISKOLAI KOLLÉGIUM,399883,
10797,2013-01-01,3999-12-31,MARCALI ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,401704,
10797,2013-04-01,3999-12-31,SOMOGY MEGYEI DÉL-BALATONI KOLLÉGIUM,401979,
10797,2013-01-01,3999-12-31,KODÁLY ZOLTÁN ÁLTALÁNOS ISKOLA,402097,
10797,2013-01-01,3999-12-31,MÓRICZ ZSIGMOND ÁLTALÁNOS ISKOLA,402196,
10797,2013-01-01,3999-12-31,ZRÍNYI ILONA GIMNÁZIUM ÉS KOLLÉGIUM,402316,
10797,2013-01-01,3999-12-31,BÁNKI DONÁT MŰSZAKI KÖZÉPISKOLA ÉS KOLLÉGIUM,402327,
10797,2013-01-01,3999-12-31,WESSELÉNYI MIKLÓS KÖZÉPISKOLA SZAKISKOLA ÉS KOLLÉGIUM,402459,
10797,2013-01-01,3999-12-31,"INCZÉDY GYÖRGY KÖZÉPISKOLA, SZAKISKOLA ÉS KOLLÉGIUM",402460,
10797,2013-01-01,3999-12-31,LIPPAI JÁNOS SZAKKÖZÉPISKOLA ÉS SZAKISKOLA,402482,
10797,2013-01-01,3999-12-31,"SZÉCHENYI ISTVÁN KÖZGAZDASÁGI, INFORMATIKAI SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM",402493,
10797,2013-01-01,3999-12-31,"SIPKAY BARNA KERESKEDELMI, VENDÉGLÁTÓIPARI, IDEGENFORGALMI KÖZÉPISKOLA, SZAKISKOLA ÉS KOLLÉGIUM",402503,
10797,2013-01-01,3999-12-31,BESSENYEI GYÖRGY GIMNÁZIUM ÉS KOLLÉGIUM,402592,
10797,2013-01-01,3999-12-31,II. RÁKÓCZI FERENC SZAKKÖZÉP-ÉS SZAKISKOLA,402668,
10797,2013-04-01,3999-12-31,"BÁRCZI GUSZTÁV ÁLTALÁNOS ISKOLA, KÉSZSÉGFEJLESZTŐ SPECIÁLIS SZAKISKOLA, KOLLÉGIUM ÉS EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY",403027,
10797,2013-04-01,3999-12-31,"ÉLTES MÁTYÁS ÁLTALÁNOS  ISKOLA,  SPECIÁLIS SZAKISKOLA,  GYERMEKOTTHON,  KOLLÉGIUM ÉS PEDAGÓGIAI SZAKSZOLGÁLAT",403049,
10797,2013-04-01,3999-12-31,"ADY ENDRE GIMNÁZIUM, SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM",403214,
10797,2013-04-01,3999-12-31,"KANDÓ KÁLMÁN KÖZLEKEDÉSI SZAKKÖZÉPISKOLA, GIMNÁZIUM ÉS DR. BÉRES JÓZSEF KOLLÉGIUM",403270,
10797,2013-04-01,3999-12-31,"SZABOLCS-SZATMÁR-BEREG MEGYEI PEDAGÓGIAI, KÖZMŰVELŐDÉSI ÉS KÉPZÉSI INTÉZET",403302,
10797,2013-01-01,3999-12-31,EÖTVÖS JÓZSEF ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,403412,
10797,2013-04-01,3999-12-31,BÁTHORY ISTVÁN GIMNÁZIUM ÉS SZAKKÖZÉPISKOLA,403610,
10797,2013-04-01,3999-12-31,"BETHLEN GÁBOR KÖZÉPISKOLA, SZAKKÉPZÖ ISKOLA ÉS KOLLÉGIUM",403687,
10797,2013-01-01,3999-12-31,MÓRICZ ZSIGMOND SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM,403698,
10797,2013-01-01,3999-12-31,RAKOVSZKY SÁMUEL ÁLTALÁNOS ÉS MŰVÉSZETI ISKOLA,404387,
10797,2013-01-01,3999-12-31,MÓRA FERENC ÁLTALÁNOS ISKOLA,407652,
10797,2013-01-01,3999-12-31,"ZAY ANNA GIMNÁZIUM, EGÉSZSÉGÜGYI SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM",407838,
10797,2013-04-01,3999-12-31,PETŐFI SÁNDOR KÖZGAZDASÁGI SZAKKÖZÉPISKOLA,407872,
10797,2013-01-01,3999-12-31,BEM JÓZSEF ÁLTALÁNOS ISKOLA,407883,
10797,2013-01-01,3999-12-31,MŰVÉSZETI KÖZÉPISKOLA,407894,
10797,2013-01-01,3999-12-31,KRÚDY GYULA GIMNÁZIUM,407915,
10797,2013-01-01,3999-12-31,KÖLCSEY FERENC GIMNÁZIUM,407926,
10797,2013-01-01,3999-12-31,"KENDERESI SZAKISKOLA, KÖZÉPISKOLA ÉS KOLLÉGIUM",408176,
10797,2013-01-01,3999-12-31,RÓZSA IMRE KÖZÉPISKOLA ÉS KOLLÉGIUM,408220,
10797,2013-01-01,3999-12-31,"HAJNÓCZY JÓZSEF GIMNÁZIUM, HUMÁN SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM",408231,
10797,2013-01-01,3999-12-31,LEHEL VEZÉR GIMNÁZIUM,408538,
10797,2013-01-01,3999-12-31,"KLAPKA GYÖRGY SZAKKÖZÉP-  ÉS SZAKISKOLA, ÁLTALÁNOS ISKOLA ÉS SPECIÁLIS SZAKISKOLA",408561,
10797,2013-01-01,3999-12-31,"VARRÓ ISTVÁN SZAKISKOLA SZAKKÖZÉPISKOLA, ÁLTALÁNOS ISKOLA ÉS KOLLÉGIUM",408703,
10797,2013-01-01,3999-12-31,"VERSEGHY FERENC GIMNÁZIUM, SZOLNOK",409128,
10797,2013-01-01,3999-12-31,"VÁNYAI AMBRUS GIMNÁZIUM,  INFORMATIKAI ÉS KÖZLEKEDÉSGÉPÉSZETI SZAKKÖZÉPISKOLA",409546,
10797,2013-01-01,3999-12-31,"DEÁK FERENC GIMNÁZIUM, KÖZGAZDASÁGI ÉS INFORMATIKAI SZAKKÖZÉPISKOLA",411950,
10797,2013-01-01,3999-12-31,PETÖFI SÁNDOR ÁLTALÁNOS ISKOLA TÚRKEVE,412342,
10797,2013-01-01,3999-12-31,VARGA KATALIN GIMNÁZIUM (VARGA KATALIN SECONDARY SCHOOL) SZOLNOK,412407,
10797,2013-01-01,3999-12-31,SZÉCHENYI ISTVÁN GIMNÁZIUM,412430,
10797,2013-01-01,3999-12-31,KODÁLY ZOLTÁN ÉNEK-ZENEI ÁLTALÁNOS ISKOLA ÉS TALLINN ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,412441,
10797,2013-01-01,3999-12-31,"ORCZY ANNA ÁLTALÁNOS ISKOLA, SZAKISKOLA ÉS EGYSÉGES PEDAGÓGIAI SZAKSZOLGÁLAT",412595,
10797,2013-01-01,3999-12-31,APÁCZAI CSERE JÁNOS ÁLTALÁNOS ISKOLA,412650,
10797,2013-01-01,3999-12-31,KUNMADARASI ÁLTALÁNOS ISKOLA,412661,
10797,2013-01-01,3999-12-31,"KOSSUTH LAJOS GIMNÁZIUM, SZAKKÉPZŐ ISKOLA, ÁLTALÁNOS ISKOLA, PEDAGÓGIAI SZAKSZOLGÁLAT ÉS KOLLÉGIUM",412847,
10797,2013-01-01,3999-12-31,KÖRÖSI CSOMA SÁNDOR ÁLTALÁNOS ISKOLA ÉS KONSTANTIN ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,413097,
10797,2013-01-01,3999-12-31,KASSAI ÚTI MAGYAR - ANGOL KÉT TANÍTÁSI NYELVŰ ÁLTALÁNOS  ISKOLA,413129,
10797,2013-01-01,3999-12-31,BELVÁROSI ÁLTALÁNOS ISKOLA SZOLNOK,413152,
10797,2013-01-01,3999-12-31,"SZÉCHENYI KÖRÚTI ÁLTALÁNOS ISKOLA, SPORTISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY",413174,
10797,2013-01-01,3999-12-31,II. RÁKÓCZI FERENC ÁLTALÁNOS ISKOLA SZOLNOK,413185,
10797,2013-01-01,3999-12-31,FIUMEI ÚTI ÁLTALÁNOS ISKOLA SZOLNOK,413206,
10797,2013-01-01,3999-12-31,SZANDASZŐLŐSI ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,413217,
10797,2013-01-01,3999-12-31,"LIGET ÚTI ÁLTALÁNOS ISKOLA, ELÖKÉSZITŐ, KÉSZSÉGFEJLESZTŐ SPECIÁLIS SZAKISKOLA ÉS EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY",413240,
10797,2013-01-01,3999-12-31,SZOLNOK VÁROSI PEDAGÓGIAI SZAKSZOLGÁLAT,413284,
10797,2013-01-01,3999-12-31,CSETE BALÁZS ÁLTALÁNOS ISKOLA,413691,
10797,2013-01-01,3999-12-31,"DAMJANICH JÁNOS ÁLTALÁNOS ISKOLA INTÉZMÉNYI TÁRSULÁS CIBAKHÁZA, NAGYRÉV",413723,
10797,2013-01-01,3999-12-31,BEZERÉDJ ÁLTALÁNOS ISKOLA ÉS DIÁKOTTHON,414995,
10797,2013-01-01,3999-12-31,DEÁK FERENC ÁLTALÁNOS ISKOLA,415013,
10797,2013-01-01,3999-12-31,VAK BOTTYÁN GIMNÁZIUM,415024,
10797,2013-01-01,3999-12-31,"ÁLTALÁNOS ISKOLA, SPECIÁLIS TAGOZAT, GIMNÁZIUM, ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY, EGYSÉGES PEDAGÓGIAI SZAKSZOLGÁLAT BONYHÁD",415266,
10797,2013-01-01,3999-12-31,ILLYÉS GYULA GIMNÁZIUM,415903,
10797,2013-01-01,3999-12-31,"HERCEG ESTERHÁZY MIKLÓS SZAKKÉPZŐ ISKOLA, SPECIÁLIS SZAKISKOLA ÉS KOLLÉGIUM",415981,
10797,2013-04-01,3999-12-31,TOLNA MEGYEI SZTÁRAI MIHÁLY GIMNÁZIUM,416405,
10797,2013-01-01,3999-12-31,BABITS MIHÁLY ÁLTALÁNOS ISKOLA,416658,
10797,2013-01-01,3999-12-31,DIENES VALÉRIA ÁLTALÁNOS ISKOLA GRUNDSCHULE,416669,
10797,2013-01-01,3999-12-31,GARAY JÁNOS GIMNÁZIUM,416692,
10797,2013-01-01,3999-12-31,BAKA ISTVÁN ÁLTALÁNOS ISKOLA,417084,
10797,2013-01-01,3999-12-31,PRO ARTIS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,417435,
10797,2013-01-01,3999-12-31,I. ISTVÁN SZAKKÉPZŐ ISKOLA,417567,
10797,2013-04-01,3999-12-31,TOLNA MEGYEI ÁLTALÁNOS MŰVELŐDÉSI KÖZPONT,418564,
10797,2013-01-01,3999-12-31,PAKS TÉRSÉGI PEDAGÓGIAI SZOLGÁLTATÓ KÖZPONT,418937,
10797,2013-04-01,3999-12-31,TOLNA MEGYEI EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY,419110,
10797,2013-01-01,3999-12-31,II. RÁKÓCZI FERENC ÁLTALÁNOS ISKOLA,419219,
10797,2013-01-01,3999-12-31,SZEKSZÁRD VÁROSI PEDAGÓGIAI SZAKSZOLGÁLAT,419329,
10797,2013-04-01,3999-12-31,SZENT LÁSZLÓ SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM (TÉRSÉGI INTEGRÁLT SZAKKÉPZŐ KÖZPONT),419880,
10797,2013-04-01,3999-12-31,DR. NAGY LÁSZLÓ EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY,420208,
10797,2013-04-01,3999-12-31,"RUMI ÓVODA, FEJLESZTŐ ÉS ÁLTALÁNOS ISKOLA, KÉSZSÉGFEJLESZTŐ SPECIÁLIS SZAKISKOLA, GYERMEK- ÉS DIÁKOTTHON",420219,
10797,2013-01-01,3999-12-31,SZOMBATHELYI MŰSZAKI  SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM,420275,
10797,2013-01-01,3999-12-31,ÉLELMISZERIPARI ÉS FÖLDMÉRÉSI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM,420363,
10797,2013-04-01,3999-12-31,"NÁDASDY TAMÁS KÖZGAZDASÁGI, INFORMATIKAI, MŰSZAKI SZAKKÖZÉPISKOLA, SZAKISKOLA ÉS KOLLÉGIUM",420385,
10797,2013-01-01,3999-12-31,HORVÁTH BOLDIZSÁR KÖZGAZDASÁGI ÉS INFORMATIKAI SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM,420396,
10797,2013-01-01,3999-12-31,KERESKEDELMI ÉS VENDÉGLÁTÓI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM,420406,
10797,2013-04-01,3999-12-31,BÉRI BALOGH ÁDÁM POSTA- ÉS BANKFORGALMI SZAKKÖZÉPISKOLA,420417,
10797,2013-01-01,3999-12-31,MŰVÉSZETI SZAKKÖZÉPISKOLA,420428,
10797,2013-01-01,3999-12-31,JURISICH MIKLÓS GIMNÁZIUM ÉS KÖZÉPISKOLAI KOLLÉGIUM,420934,
10797,2013-01-01,3999-12-31,"BARTÓK BÉLA ZENEISKOLA, ALAPFOKÚ MŰVÉSZETI ISKOLA",421162,
10797,2013-01-01,3999-12-31,NAGY LAJOS GIMNÁZIUM,421184,
10797,2013-01-01,3999-12-31,KANIZSAI DOROTTYA GIMNÁZIUM,421195,
10797,2013-04-01,3999-12-31,KÖLCSEY FERENC GIMNÁZIUM,423210,
10797,2013-04-01,3999-12-31,RÁZSÓ IMRE SZAKKÖZÉPISKOLA ÉS SZAKISKOLA,423221,
10797,2013-01-01,3999-12-31,"HERMAN OTTÓ KERTÉSZETI, KÖRNYEZETVÉDELMI, VADGAZDÁLKODÁSI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM",423386,
10797,2013-01-01,3999-12-31,HEFELE MENYHÉRT ÉPÍTŐ- ÉS FAIPARI SZAKKÉPZŐ ISKOLA,423474,
10797,2013-01-01,3999-12-31,ÁLTALÁNOS ISKOLA CSEHIMINDSZENT,424910,
10797,2013-01-01,3999-12-31,MÓRA FERENC ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,424954,
10797,2013-01-01,3999-12-31,NEMZETISÉGI NYELVET OKTATÓ ÁLTALÁNOS ISKOLA,424998,
10797,2013-01-01,3999-12-31,AMBRÓZY-MIGAZZI ISTVÁN ÁLTALÁNOS ISKOLA VASSZÉCSENY,425005,
10797,2013-01-01,3999-12-31,BÉRI BALOGH ÁDÁM ÁLTALÁNOS ISKOLA,425610,
10797,2013-01-01,3999-12-31,DERKOVITS GYULA ÁLTALÁNOS ISKOLA,425687,
10797,2013-01-01,3999-12-31,NEUMANN JÁNOS ÁLTALÁNOS ISKOLA,425698,
10797,2013-01-01,3999-12-31,PARAGVÁRI UTCAI ÁLTALÁNOS ISKOLA,425708,
10797,2013-01-01,3999-12-31,REGULY ANTAL ÁLTALÁNOS ISKOLA,425719,
10797,2013-01-01,3999-12-31,GOTHARD JENŐ ÁLTALÁNOS ISKOLA,425731,
10797,2013-01-01,3999-12-31,ZRÍNYI ILONA ÁLTALÁNOS ISKOLA,425742,
10797,2013-01-01,3999-12-31,DÉSI HUBER ISTVÁN ÁLTALÁNOS ISKOLA,425764,
10797,2013-01-01,3999-12-31,BERCSÉNYI MIKLÓS ÁLTALÁNOS ISKOLA,425775,
10797,2013-01-01,3999-12-31,VÁCI MIHÁLY ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETI ISKOLA,425786,
10797,2013-01-01,3999-12-31,ÁLTALÁNOS ISKOLA TORONY,425852,
10797,2013-01-01,3999-12-31,ÁDÁM JENŐ ZENEISKOLA ALAPFOKÚ MŰVÉSZETI ISKOLA,425984,
10797,2013-04-01,3999-12-31,VESZPRÉM MEGYEI EGYSÉGES PEDAGÓGIAI SZAKSZOLGÁLAT,426068,
10797,2013-01-01,3999-12-31,"TÁNCSICS MIHÁLY SZAKKÖZÉPISKOLA, SZAKISKOLA ÉS KOLLÉGIUM",426123,
10797,2013-04-01,3999-12-31,"ÖVEGES JÓZSEF SZAKKÉPZŐ ISKOLA, GIMNÁZIUM ÉS KOLLÉGIUM",426354,
10797,2013-04-01,3999-12-31,REGULY ANTAL SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM,426376,
10797,2013-04-01,3999-12-31,"III. BÉLA GIMNÁZIUM, MŰVÉSZETI SZAKKÖZÉPISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY",426408,
10797,2013-01-01,3999-12-31,RÉVFÜLÖPI ÁLTALÁNOS ISKOLA,427593,
10797,2013-01-01,3999-12-31,"VÁRKERTI ÁLTALÁNOS ISKOLA, SZAKISKOLA ÉS TAGISKOLÁI",429014,
10797,2013-01-01,3999-12-31,BÁN ALADÁR ÁLTALÁNOS ISKOLA ÉS TAGISKOLÁJA,429058,
10797,2013-04-01,3999-12-31,"THURI GYÖRGY GIMNÁZIUM, SZAKKÖZÉPISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY",429124,
10797,2013-04-01,3999-12-31,FALLER JENŐ SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM,429191,
10797,2013-04-01,3999-12-31,TÜRR ISTVÁN GIMNÁZIUM ÉS KOLLÉGIUM,429290,
10797,2013-01-01,3999-12-31,PÁPAI GAZDASÁGI SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM,429300,
10797,2013-01-01,3999-12-31,BRÓDY IMRE GIMNÁZIUM ÉS ALAPFOKÚ MŰVÉSZETI ISKOLA,429751,
10797,2013-01-01,3999-12-31,"""MÜVÉSZETEK VÖLGYE""  KÖZÖS FENNTARTÁSÚ ÁLTALÁNOS ISKOLA",430410,
10797,2013-01-01,3999-12-31,LŐRINCZE LAJOS ÁLTALÁNOS ISKOLA,430597,
10797,2013-01-01,3999-12-31,"KASTÉLY OKTATÁSI KÖZPONT NÉMET NEMZETISÉGI ÁLTALÁNOS ISKOLA, ÉS PEDAGÓGIAI SZOLGÁLTATÓ INTÉZET",430795,
10797,2013-04-01,3999-12-31,MAGYAR-ANGOL TANNYELVŰ GIMNÁZIUM ÉS KOLLÉGIUM,431033,
10797,2013-01-01,3999-12-31,VETÉSI ALBERT GIMNÁZIUM,431077,
10797,2013-01-01,3999-12-31,HERENDI ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MÜVÉSZETOKTATÁSI INTÉZMÉNY,431143,
10797,2013-01-01,3999-12-31,PETŐFI SÁNDOR ÁLTALÁNOS ISKOLA,431154,
10797,2013-01-01,3999-12-31,PILINSZKY JÁNOS ÁLTALÁNOS ÉS ALAPFOKÚ MŰVÉSZETI ISKOLA,431374,
10797,2013-04-01,3999-12-31,"KONCZ DEZSŐ ÓVODA,  ÁLTALÁNOS ISKOLA, DIÁKOTTHON, KÜLÖNLEGES GYERMEKOTTHON ÉS KÉSZSÉGFEJLESZTŐ SPECIÁLIS SZAKISKOLA",432854,
10797,2013-04-01,3999-12-31,"ASBÓTH SÁNDOR SZAKKÖZÉPISKOLA, SZAKISKOLA ÉS KOLLÉGIUM",432898,
10797,2013-04-01,3999-12-31,GÖNCZI FERENC GIMNÁZIUM ÉS SZAKKÖZÉPISKOLA,432997,
10797,2013-01-01,3999-12-31,"KESZTHELY VÁROS VENDÉGLÁTÓ, IDEGENFORGALMI, KERESKEDELMI SZAKKÉPZŐ ISKOLÁJA ÉS KOLLÉGIUMA",433026,
10797,2013-01-01,3999-12-31,CSÁNY LÁSZLÓ KÖZGAZDASÁGI SZAKKÖZÉPISKOLA,433071,
10797,2013-04-01,3999-12-31,VAJDA JÁNOS GIMNÁZIUM,433345,
10797,2013-01-01,3999-12-31,BUDA ERNŐ KÖRZETI ÁLTALÁNOS ISKOLA,433411,
10797,2013-01-01,3999-12-31,"ADY ENDRE ÁLTALÁNOS ISKOLA, GIMNÁZIUM ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY",434243,
10797,2013-01-01,3999-12-31,ZRÍNYI MIKLÓS GIMNÁZIUM,434353,
10797,2013-01-01,3999-12-31,KÖLCSEY FERENC GIMNÁZIUM,434364,
10797,2013-04-01,3999-12-31,"MÓRICZ ZSIGMOND ÁLTALÁNOS ISKOLA,  SPECIÁLIS SZAKISKOLA, KOLLÉGIUM, EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY, NEVELÉSI TANÁCSADÓ, EGYSÉGES PEDAGÓGIAI SZOLGÁLAT,  GYERMEKOTTHON",434935,
10797,2013-01-01,3999-12-31,"CSÁNY-SZENDREY ÁLTALÁNOS MŰVELÖDÉSI KÖZPONT, SZÉKHELYISKOLA",435262,
10797,2013-04-01,3999-12-31,LÁMFALUSSY SÁNDOR SZAKKÖZÉPISKOLA ÉS SZAKISKOLA,435316,
10797,2013-01-01,3999-12-31,"BÉKE LIGETI ÁLTALÁNOS ISKOLA, SPECIÁLIS SZAKISKOLA ÉS EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY",435448,
10797,2013-01-01,3999-12-31,VÖRÖSMARTY MIHÁLY ÁLTALÁNOS ISKOLA,435756,
10797,2013-01-01,3999-12-31,ARANY JÁNOS ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,435767,
10797,2013-04-01,3999-12-31,"NYITOTT HÁZ ÓVODA, ÁLTALÁNOS ISKOLA, FEJLESZTŐ ISKOLA, EGYSÉGES GYÓGYPEDAGÓGIAI MÓDSZERTANI INTÉZMÉNY",435811,
10797,2013-01-01,3999-12-31,ZRINYI ILONA ÁLTALÁNOS ISKOLA ÉS ALAPFOKÚ MŰVÉSZETOKTATÁSI INTÉZMÉNY,439358,
10797,2013-01-01,3999-12-31,ABA SÁMUEL SZAKISKOLA,439589,
10797,2013-01-01,3999-12-31,KISKUNLACHÁZI SZAKKÖZÉP- ÉS SZAKKÉPZŐ ISKOLA,440006,
10797,2013-04-01,3999-12-31,PÁLÓCZI HORVÁTH ISTVÁN SZAKKÉPZŐ ISKOLA ÉS KOLLÉGIUM,440040,
10797,2013-04-01,3999-12-31,"FÁY ANDRÁS MEZŐGAZDASÁGI, KÖZGAZDASÁGI SZAKKÖZÉPISKOLA, SZAKISKOLA ÉS KOLLÉGIUM",440051,
10797,2013-04-01,3999-12-31,"PETŐFI SÁNDOR GIMNÁZIUM , GÉPÉSZETI SZAKKÖZÉPISKOLA ÉS KOLLÉGIUM",440062,
10797,2013-04-01,3999-12-31,TÁNCSICS MIHÁLY GIMNÁZIUM,440073,
10797,2013-04-01,3999-12-31,JÓZSEF ATTILA GIMNÁZIUM ÉS KÖZGAZDASÁGI SZAKKÖZÉPISKOLA,440095,
10797,2013-04-01,3999-12-31,DAMJANICH JÁNOS GIMNÁZIUM ÉS  SZAKKÖZÉPISKOLA,440105,
10797,2013-04-01,3999-12-31,BOLYAI JÁNOS GIMNÁZIUM ÉS KERESKEDELMI SZAKKÖZÉPISKOLA,440116,
10797,2013-04-01,3999-12-31,ADY ENDRE GIMNÁZIUM,440149,
10797,2013-01-01,3999-12-31,NAGY SÁNDOR JÓZSEF GIMNÁZIUM,440435,
