TZSAZON_ID,HATKEZD,HATVEGE,NEV,PIR,PIRTIP
12496,2013-07-01,3999-12-31,PUSZTAVÁM KÖZSÉG ÖNKORMÁNYZAT,362270,1
12497,2013-07-01,3999-12-31,HERÉD KÖZSÉGI ÖNKORMÁNYZAT,380227,1
12497,2013-07-01,3999-12-31,LŐRINCI VÁROSI ÖNKORMÁNYZAT,729150,1
12497,2013-07-01,3999-12-31,RÓZSASZENTMÁRTON KÖZSÉGI ÖNKORMÁNYZAT,729105,1
12498,2013-07-01,3999-12-31,ACSA KÖZSÉG ÖNKORMÁNYZATA,393979,1
12498,2013-07-01,3999-12-31,PENC KÖZSÉG ÖNKORMÁNYZATA,441290,1
12498,2013-07-01,3999-12-31,CSŐVÁR KÖZSÉG ÖNKORMÁNYZATA,441607,1
12498,2013-07-01,3999-12-31,KISNÉMEDI KÖZSÉG ÖNKORMÁNYZATA,441773,1
12498,2013-07-01,3999-12-31,VÁCDUKA KÖZSÉGI ÖNKORMÁNYZAT,441861,1
12498,2013-07-01,3999-12-31,CSÖRÖG KÖZSÉG ÖNKORMÁNYZATA,736152,1
12498,2013-07-01,3999-12-31,RÁD KÖZSÉG ÖNKORMÁNYZATA,731180,1
12498,2013-07-01,3999-12-31,SZŐD KÖZSÉG ÖNKORMÁNYZAT,731191,1
12498,2013-07-01,3999-12-31,VÁCHARTYÁN KÖZSÉG ÖNKORMÁNYZATA,731212,1
12498,2013-07-01,3999-12-31,GALGAGYÖRK KÖZSÉG ÖNKORMÁNYZAT,734840,1
12498,2013-07-01,3999-12-31,PÜSPÖKHATVAN KÖZSÉG ÖNKORMÁNYZATA,734851,1
12498,2013-07-01,3999-12-31,KOSD KÖZSÉG ÖNKORMÁNYZAT,731157,1
12499,2013-07-01,3999-12-31,ÖRKÉNY VÁROS ÖNKORMÁNYZATA,730402,1
12499,2013-07-01,3999-12-31,TATÁRSZENTGYÖRGY KÖZSÉG ÖNKORMÁNYZATA,730413,1
12499,2013-07-01,3999-12-31,PUSZTAVACS KÖZSÉG ÖNKORMÁNYZATA,734839,1
12499,2013-07-01,3999-12-31,TÁBORFALVA NAGYKÖZSÉG ÖNKORMÁNYZATA,734675,1
12499,2013-07-01,3999-12-31,HERNÁD NAGYKÖZSÉG ÖNKORMÁNYZATA,734608,1
125,2009-01-01,3999-12-31,VIDÉKFEJLESZTÉSI MINISZTÉRIUM,305679,1
125,2009-01-01,3999-12-31,VIDÉKFEJLESZTÉSI MINISZTÉRIUM,305679,4
12500,2013-07-01,3999-12-31,BÜKKSZENTKERESZT KÖZSÉG ÖNKORMÁNYZATA,348957,1
12500,2013-07-01,3999-12-31,SAJÓECSEG KÖZSÉG ÖNKORMÁNYZATA,735991,1
12500,2013-07-01,3999-12-31,SAJÓHÍDVÉG KÖZSÉG ÖNKORMÁNYZATA,349129,1
12500,2013-07-01,3999-12-31,SAJÓVÁMOS KÖZSÉG ÖNKORMÁNYZATA,349174,1
12500,2013-07-01,3999-12-31,BERZÉK KÖZSÉG  ÖNKORMÁNYZATA,545123,1
12500,2013-07-01,3999-12-31,MUHI KÖZSÉG ÖNKORMÁNYZATA,545826,1
12500,2013-07-01,3999-12-31,NAGYCSÉCS KÖZSÉG  ÖNKORMÁNYZATA,546076,1
12500,2013-07-01,3999-12-31,KÖRÖM KÖZSÉG ÖNKORMÁNYZATA,546098,1
12500,2013-07-01,3999-12-31,SAJÓSENYE KÖZSÉG ÖNKORMÁNYZATA,546119,1
12500,2013-07-01,3999-12-31,EMŐD VÁROS ÖNKORMÁNYZATA,725745,1
12500,2013-07-01,3999-12-31,BŐCS KÖZSÉG ÖNKORMÁNYZATA,725932,1
12500,2013-07-01,3999-12-31,HARSÁNY KÖZSÉG ÖNKORMÁNYZATA,725976,1
12500,2013-07-01,3999-12-31,KISTOKAJ KÖZSÉG ÖNKORMÁNYZATA,726005,1
12500,2013-07-01,3999-12-31,MÁLYI KÖZSÉG ÖNKORMÁNYZATA,726016,1
12500,2013-07-01,3999-12-31,NYÉKLÁDHÁZA VÁROS ÖNKORMÁNYZATA,726027,1
12500,2013-07-01,3999-12-31,ÓNOD KÖZSÉG ÖNKORMÁNYZATA,726049,1
12500,2013-07-01,3999-12-31,SAJÓBÁBONY VÁROS ÖNKORMÁNYZAT,726050,1
12500,2013-07-01,3999-12-31,SAJÓKERESZTÚR KÖZSÉG ÖNKORMÁNYZATA,726061,1
12500,2013-07-01,3999-12-31,SAJÓLÁD KÖZSÉG ÖNKORMÁNYZATA,726072,1
12500,2013-07-01,3999-12-31,SZIRMABESENYŐ NAGYKÖZSÉG ÖNKORMÁNYZATA,726094,1
12500,2013-07-01,3999-12-31,MISKOLC MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,735605,1
12500,2013-07-01,3999-12-31,SAJÓPETRI KÖZSÉG ÖNKORMÁNYZATA,735979,1
12500,2013-07-01,3999-12-31,RÉPÁSHUTA KÖZSÉG ÖNKORMÁNYZATA,349107,1
12501,2013-07-01,3999-12-31,HETVEHELY KÖZSÉG ÖNKORMÁNYZATA,331779,1
12501,2013-07-01,3999-12-31,SZENTKATALIN KÖZSÉG ÖNKORMÁNYZAT,334363,1
12501,2013-07-01,3999-12-31,OKORVÖLGY KÖZSÉG ÖNKORMÁNYZAT,334352,1
12502,2013-07-01,3999-12-31,FÖLDES NAGYKÖZSÉG ÖNKORMÁNYZATA,728702,1
12502,2013-07-01,3999-12-31,NAGYRÁBÉ NAGYKÖZSÉG ÖNKORMÁNYZATA,728724,1
12502,2013-07-01,3999-12-31,SZEREP KÖZSÉGI ÖNKORMÁNYZAT,728890,1
12502,2013-07-01,3999-12-31,SÁRRÉTUDVARI NAGYKÖZSÉG ÖNKORMÁNYZATA,728757,1
12502,2013-07-01,3999-12-31,PÜSPÖKLADÁNY VÁROS ÖNKORMÁNYZATA,728746,1
12503,2013-07-01,3999-12-31,BAKONYSÁRKÁNY KÖZSÉGI ÖNKORMÁNYZAT,385453,1
12503,2013-07-01,3999-12-31,VÉRTESKETHELY KÖZSÉGI ÖNKORMÁNYZAT,387402,1
12503,2013-07-01,3999-12-31,AKA KÖZSÉG ÖNKORMÁNYZATA,387282,1
12504,2013-07-01,3999-12-31,DRÁVAKERESZTÚR KÖZSÉGI ÖNKORMÁNYZAT,334989,1
12504,2013-07-01,3999-12-31,FELSŐSZENTMÁRTON KÖZSÉGI ÖNKORMÁNYZATA,332413,1
12505,2013-07-01,3999-12-31,MURONY KÖZSÉG ÖNKORMÁNYZATA,725075,1
12505,2013-07-01,3999-12-31,MURONY KÖZSÉG ÖNKORMÁNYZATA,725075,4
12506,2013-07-01,3999-12-31,TÁT VÁROS ÖNKORMÁNYZATA,729842,1
12506,2013-07-01,3999-12-31,MOGYORÓSBÁNYA KÖZSÉG ÖNKORMÁNYZATA,387370,1
12507,2013-07-01,3999-12-31,SZENNA KÖZSÉG ÖNKORMÁNYZATA,397779,1
12507,2013-07-01,3999-12-31,PATCA KÖZSÉG ÖNKORMÁNYZATA,399377,1
12507,2013-07-01,3999-12-31,SZILVÁSSZENTMÁRTON KÖZSÉG ÖNKORMÁNYZATA,399366,1
12507,2013-07-01,3999-12-31,ZSELICKISFALUD KÖZSÉG ÖNKORMÁNYZATA,399355,1
12508,2013-07-01,3999-12-31,EPLÉNY KÖZSÉGI ÖNKORMÁNYZAT,568108,1
12508,2013-07-01,3999-12-31,EPLÉNY KÖZSÉGI ÖNKORMÁNYZAT,568108,4
12509,2013-07-01,3999-12-31,ÁCSTESZÉR KÖZSÉG  ÖNKORMÁNYZATA,385431,1
12509,2013-07-01,3999-12-31,BAKONYSZOMBATHELY KÖZSÉG ÖNKORMÁNYZATA,729666,1
12509,2013-07-01,3999-12-31,CSATKA KÖZSÉG ÖNKORMÁNYZATA,387314,1
12510,2013-07-01,3999-12-31,ALSÓSZENTMÁRTON KÖZSÉG ÖNKORMÁNYZAT,724276,1
12510,2013-07-01,3999-12-31,SIKLÓSNAGYFALU ÖNKORMÁNYZAT,334132,1
12511,2013-06-01,3999-12-31,FELSŐSZENTIVÁN KÖZSÉGI ÖNKORMÁNYZAT,336664,1
12511,2013-06-01,3999-12-31,KATYMÁR KÖZSÉGI ÖNKORMÁNYZAT,336729,1
12511,2013-06-01,3999-12-31,BÁCSBOKOD NAGYKÖZSÉG ÖNKORMÁNYZATA,724331,1
12511,2013-06-01,3999-12-31,BÁCSBORSÓD KÖZSÉGI ÖNKORMÁNYZAT,341529,1
12511,2013-06-01,3999-12-31,TATAHÁZA KÖZSÉGI ÖNKORMÁNYZAT,336884,1
12512,2013-07-01,3999-12-31,MECSEKNÁDASD ÖNKORMÁNYZATA,331845,1
12512,2013-07-01,3999-12-31,APÁTVARASD KÖZSÉGI ÖNKORMÁNYZAT,335283,1
12512,2013-07-01,3999-12-31,ERDŐSMECSKE KÖZSÉG ÖNKORMÁNYZATA,335294,1
12512,2013-07-01,3999-12-31,ÓFALU KÖZSÉG ÖNKORMÁNYZATA,724243,1
12512,2013-07-01,3999-12-31,ÓBÁNYA KÖZSÉG ÖNKORMÁNYZATA,335997,1
12512,2013-07-01,3999-12-31,HIDAS KÖZSÉG ÖNKORMÁNYZAT,724133,1
12512,2013-07-01,3999-12-31,LOVÁSZHETÉNY KÖZSÉGI ÖNKORMÁNYZAT,335304,1
12513,2013-06-12,3999-12-31,BÚCSÚSZENTLÁSZLÓ KÖZSÉG ÖNKORMÁNYZATA,432304,1
12513,2013-06-12,3999-12-31,SZENTPÉTERÚR KÖZSÉGI ÖNKORMÁNYZAT,734521,1
12513,2013-06-12,3999-12-31,NAGYKAPORNAK KÖZSÉG ÖNKORMÁNYZATA,432337,1
12513,2013-06-12,3999-12-31,SÖJTÖR KÖZSÉG ÖNKORMÁNYZATA,432360,1
12513,2013-06-12,3999-12-31,TÓFEJ KÖZSÉG ÖNKORMÁNYZATA,432371,1
12513,2013-06-12,3999-12-31,VASPÖR KÖZSÉG ÖNKORMÁNYZATA,432382,1
12513,2013-06-12,3999-12-31,ZALATÁRNOK KÖZSÉG ÖNKORMÁNYZATA,432414,1
12513,2013-06-12,3999-12-31,BARLAHIDA KÖZSÉG ÖNKORMÁNYZATA,436171,1
12513,2013-06-12,3999-12-31,MIKEKARÁCSONYFA KÖZSÉG ÖNKORMÁNYZATA,436182,1
12513,2013-06-12,3999-12-31,KÁVÁS KÖZSÉG ÖNKORMÁNYZATA,436928,1
12513,2013-06-12,3999-12-31,ZALABOLDOGFA KÖZSÉG ÖNKORMÁNYZATA,436939,1
12513,2013-06-12,3999-12-31,ZALASZENTGYÖRGY KÖZSÉG ÖNKORMÁNYZATA,436940,1
12513,2013-06-12,3999-12-31,KUSTÁNSZEG KÖZSÉG ÖNKORMÁNYZATA,436962,1
12513,2013-06-12,3999-12-31,KISBUCSA KÖZSÉG ÖNKORMÁNYZATA,436984,1
12513,2013-06-12,3999-12-31,NEMESHETÉS KÖZSÉG ÖNKORMÁNYZATA,436995,1
12513,2013-06-12,3999-12-31,NEMESSÁNDORHÁZA KÖZSÉG ÖNKORMÁNYZATA,437002,1
12513,2013-06-12,3999-12-31,NEMESSZENTANDRÁS KÖZSÉG ÖNKORMÁNYZATA,437013,1
12513,2013-06-12,3999-12-31,PÖLÖSKE KÖZSÉG ÖNKORMÁNYZATA,437024,1
12513,2013-06-12,3999-12-31,GOMBOSSZEG KÖZSÉG ÖNKORMÁNYZATA,437091,1
12513,2013-06-12,3999-12-31,IBORFIA KÖZSÉG ÖNKORMÁNYZATA,437101,1
12513,2013-06-12,3999-12-31,LICKÓVADAMOS KÖZSÉG ÖNKORMÁNYZATA,437112,1
12513,2013-06-12,3999-12-31,NAGYLENGYEL KÖZSÉG ÖNKORMÁNYZATA,437123,1
12513,2013-06-12,3999-12-31,ORMÁNDLAK KÖZSÉG ÖNKORMÁNYZATA,437134,1
12513,2013-06-12,3999-12-31,PETRIKERESZTÚR KÖZSÉG ÖNKORMÁNYZATA,437145,1
12513,2013-06-12,3999-12-31,BEZERÉD KÖZSÉG ÖNKORMÁNYZATA,437156,1
12513,2013-06-12,3999-12-31,MISEFA KÖZSÉG ÖNKORMÁNYZATA,437167,1
12513,2013-06-12,3999-12-31,ORBÁNYOSFA KÖZSÉG ÖNKORMÁNYZATA,437178,1
12513,2013-06-12,3999-12-31,PADÁR KÖZSÉG ÖNKORMÁNYZATA,437189,1
12513,2013-06-12,3999-12-31,NEMESRÁDÓ KÖZSÉG  ÖNKORMÁNYZATA,437222,1
12513,2013-06-12,3999-12-31,ZALASZENTMIHÁLY KÖZSÉGI ÖNKORMÁNYZATA,437255,1
12513,2013-06-12,3999-12-31,PUSZTASZENTLÁSZLÓ KÖZSÉG ÖNKORMÁNYZATA,437309,1
12513,2013-06-12,3999-12-31,BABOSDÖBRÉTE KÖZSÉG ÖNKORMÁNYZATA,437310,1
12513,2013-06-12,3999-12-31,BÖDE KÖZSÉG ÖNKORMÁNYZATA,437332,1
12513,2013-06-12,3999-12-31,HOTTÓ KÖZSÉG ÖNKORMÁNYZATA,437343,1
12513,2013-06-12,3999-12-31,BAKTÜTTŐS KÖZSÉG ÖNKORMÁNYZATA,437354,1
12513,2013-06-12,3999-12-31,PUSZTAEDERICS KÖZSÉG ÖNKORMÁNYZATA,437365,1
12513,2013-06-12,3999-12-31,OZMÁNBÜK KÖZSÉG ÖNKORMÁNYZATA,437376,1
12513,2013-06-12,3999-12-31,SZENTKOZMADOMBJA KÖZSÉG ÖNKORMÁNYZATA,437475,1
12513,2013-06-12,3999-12-31,ALMÁSHÁZA KÖZSÉG ÖNKORMÁNYZATA,437596,1
12513,2013-06-12,3999-12-31,TILAJ KÖZSÉG ÖNKORMÁNYZATA,558314,1
12513,2013-06-12,3999-12-31,GELLÉNHÁZA KÖZSÉG ÖNKORMÁNYZATA,432326,1
12514,2013-07-01,2013-08-31,TÁPIÓGYÖRGYE KÖZSÉG ÖNKORMÁNYZATA,730776,1
12514,2013-07-01,3999-12-31,JÁSZBOLDOGHÁZA KÖZSÉGI ÖNKORMÁNYZAT,732857,1
12514,2013-07-01,3999-12-31,JÁSZALSÓSZENTGYÖRGY KÖZSÉGI ÖNKORMÁNYZAT,732824,1
12515,2013-07-01,3999-12-31,ALSÓNÁNA KÖZSÉG ÖNKORMÁNYZATA,414049,1
12515,2013-07-01,3999-12-31,SZEKSZÁRD MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,733568,1
12515,2013-07-01,3999-12-31,SZÁLKA KÖZSÉG ÖNKORMÁNYZATA,414225,1
12515,2013-07-01,3999-12-31,ZOMBA KÖZSÉG ÖNKORMÁNYZATA,414313,1
12515,2013-07-01,3999-12-31,KÉTY KÖZSÉG ÖNKORMÁNYZATA,414335,1
12515,2013-07-01,3999-12-31,FELSŐNÁNA KÖZSÉG ÖNKORMÁNYZATA,417491,1
12515,2013-07-01,3999-12-31,HARC KÖZSÉG ÖNKORMÁNYZATA,417501,1
12515,2013-07-01,3999-12-31,VÁRDOMB KÖZSÉG ÖNKORMÁNYZATA,417754,1
12515,2013-07-01,3999-12-31,PÖRBÖLY KÖZSÉG ÖNKORMÁNYZATA,417765,1
12515,2013-07-01,3999-12-31,ALSÓNYÉK KÖZSÉG ÖNKORMÁNYZATA,417776,1
12515,2013-07-01,3999-12-31,MURGA KÖZSÉG ÖNKORMÁNYZATA,417831,1
12515,2013-07-01,3999-12-31,SÁRPILIS KÖZSÉG ÖNKORMÁNYZATA,417929,1
12515,2013-07-01,3999-12-31,BÁTA KÖZSÉG ÖNKORMÁNYZATA,733294,1
12515,2013-07-01,3999-12-31,BÁTASZÉK VÁROS ÖNKORMÁNYZATA,733304,1
12515,2013-07-01,3999-12-31,ŐCSÉNY KÖZSÉG ÖNKORMÁNYZATA,733348,1
12515,2013-07-01,3999-12-31,SZEDRES KÖZSÉG ÖNKORMÁNYZATA,733359,1
12515,2013-07-01,3999-12-31,TENGELIC KÖZSÉG ÖNKORMÁNYZATA,733360,1
12515,2013-07-01,3999-12-31,TOLNA VÁROS ÖNKORMÁNYZATA,733371,1
12515,2013-07-01,3999-12-31,MEDINA KÖZSÉG ÖNKORMÁNYZAT,414214,1
12516,2013-07-01,3999-12-31,KÖLESD KÖZSÉGI ÖNKORMÁNYZAT,414159,1
12516,2013-07-01,3999-12-31,SIÓAGÁRD KÖZSÉG ÖNKORMÁNYZATA,414193,1
12516,2013-07-01,3999-12-31,MEDINA KÖZSÉG ÖNKORMÁNYZAT,414214,1
12516,2013-07-01,3999-12-31,SZÁLKA KÖZSÉG ÖNKORMÁNYZATA,414225,1
12516,2013-07-01,3999-12-31,ZOMBA KÖZSÉG ÖNKORMÁNYZATA,414313,1
12516,2013-07-01,3999-12-31,SZEKSZÁRD MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,733568,1
12516,2013-07-01,3999-12-31,KISTORMÁS KÖZSÉGI ÖNKORMÁNYZAT,417666,1
12516,2013-07-01,3999-12-31,SÁRPILIS KÖZSÉG ÖNKORMÁNYZATA,417929,1
12516,2013-07-01,3999-12-31,DECS NAGYKÖZSÉG ÖNKORMÁNYZATA,733326,1
12516,2013-07-01,3999-12-31,ŐCSÉNY KÖZSÉG ÖNKORMÁNYZATA,733348,1
12516,2013-07-01,3999-12-31,SZEDRES KÖZSÉG ÖNKORMÁNYZATA,733359,1
12516,2013-07-01,3999-12-31,HARC KÖZSÉG ÖNKORMÁNYZATA,417501,1
12517,2013-07-01,3999-12-31,TORMÁS KÖZSÉGI ÖNKORMÁNYZAT,333575,1
12517,2013-07-01,3999-12-31,SZÁGY KÖZSÉGI ÖNKORMÁNYZAT,333564,1
12518,2013-07-01,3999-12-31,SZÁLKA KÖZSÉG ÖNKORMÁNYZATA,414225,1
12518,2013-07-01,3999-12-31,ZOMBA KÖZSÉG ÖNKORMÁNYZATA,414313,1
12518,2013-07-01,3999-12-31,KÉTY KÖZSÉG ÖNKORMÁNYZATA,414335,1
12518,2013-07-01,3999-12-31,FELSŐNÁNA KÖZSÉG ÖNKORMÁNYZATA,417491,1
12518,2013-07-01,3999-12-31,HARC KÖZSÉG ÖNKORMÁNYZATA,417501,1
12518,2013-07-01,3999-12-31,SZEKSZÁRD MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA,733568,1
12518,2013-07-01,3999-12-31,BÁTASZÉK VÁROS ÖNKORMÁNYZATA,733304,1
12518,2013-07-01,3999-12-31,DECS NAGYKÖZSÉG ÖNKORMÁNYZATA,733326,1
12518,2013-07-01,3999-12-31,ŐCSÉNY KÖZSÉG ÖNKORMÁNYZATA,733348,1
12518,2013-07-01,3999-12-31,SZEDRES KÖZSÉG ÖNKORMÁNYZATA,733359,1
12518,2013-07-01,3999-12-31,MURGA KÖZSÉG ÖNKORMÁNYZATA,417831,1
12519,2013-07-01,3999-12-31,TÁRKÁNY KÖZSÉG ÖNKORMÁNYZATA,387381,1
12519,2013-07-01,3999-12-31,ETE KÖZSÉG ÖNKORMÁNYZATA,387062,1
12520,2013-07-01,3999-12-31,SÁRKERESZTÚR KÖZSÉG ÖNKORMÁNYZATA,727343,1
12520,2013-07-01,3999-12-31,KÁLOZ KÖZSÉG ÖNKORMÁNYZATA,727299,1
12521,2013-07-01,3999-12-31,CSABACSŰD NAGYKÖZSÉG ÖNKORMÁNYZATA,725558,1
12521,2013-07-01,3999-12-31,ÖRMÉNYKÚT KÖZSÉG ÖNKORMÁNYZATA,347202,1
12522,2013-07-01,3999-12-31,NYŐGÉR KÖZSÉG ÖNKORMÁNYZATA,421085,1
12522,2013-07-01,3999-12-31,MEGGYESKOVÁCSI KÖZSÉG ÖNKORMÁNYZATA,733821,1
12522,2013-07-01,3999-12-31,SÓTONY KÖZSÉG ÖNKORMÁNYZATA,423683,1
12522,2013-07-01,3999-12-31,BEJCGYERTYÁNOS KÖZSÉG ÖNKORMÁNYZATA,423672,1
12523,2013-07-01,2013-09-04,IVÁD KÖZSÉGI ÖNKORMÁNYZAT,381532,1
12523,2013-07-01,2013-09-04,ERDŐKÖVESD KÖZSÉGI ÖNKORMÁNYZAT,381521,1
12523,2013-07-01,3999-12-31,BÜKKSZÉK KÖZSÉG ÖNKORMÁNYZATA,378011,1
12523,2013-07-01,3999-12-31,SIROK KÖZSÉGI ÖNKORMÁNYZAT,379227,1
12523,2013-07-01,3999-12-31,ISTENMEZEJE KÖZSÉGI ÖNKORMÁNYZAT,729183,1
12524,2013-07-01,3999-12-31,SAJÓÖRÖS KÖZSÉG ÖNKORMÁNYZATA,735980,1
12524,2013-07-01,3999-12-31,SAJÓÖRÖS KÖZSÉG ÖNKORMÁNYZATA,735980,4
12525,2013-07-01,3999-12-31,KUNÁGOTA KÖZSÉG  ÖNKORMÁNYZATA,344311,1
12525,2013-07-01,3999-12-31,ALMÁSKAMARÁS KÖZSÉG  ÖNKORMÁNYZATA,347257,1
12525,2013-07-01,3999-12-31,DOMBIRATOS KÖZSÉG  ÖNKORMÁNYZATA,347235,1
12526,2013-07-01,3999-12-31,EGYED KÖZSÉG ÖNKORMÁNYZATA,366421,1
