TZSAZON_ID,PIR,STATUSZ,VIZSGDATUM,VIZSGDATUMTOL,XMLDATUM
10422,793104,H,2013-11-15,2013-11-15,2013-11-15
10423,793160,H,2013-11-15,2013-11-15,2013-11-15
10424,793193,H,2013-11-15,2013-11-15,2013-11-15
10425,793214,H,2013-11-15,2013-11-15,2013-11-15
10426,793247,H,2013-11-15,2013-11-15,2013-11-15
10427,793258,H,2013-11-15,2013-11-15,2013-11-15
10428,793270,H,2013-11-15,2013-11-15,2013-11-15
10429,793292,H,2013-11-15,2013-11-15,2013-11-15
1043,369697,H,2013-11-15,2013-11-15,2013-11-15
10430,793379,H,2013-11-15,2013-11-15,2013-11-15
10431,793401,H,2013-11-15,2013-11-15,2013-11-15
10432,793412,H,2013-11-15,2013-11-15,2013-11-15
10433,793445,H,2013-11-15,2013-11-15,2013-11-15
10434,793456,H,2013-11-15,2013-11-15,2013-11-15
10435,793478,H,2013-11-15,2013-11-15,2013-11-15
10436,793490,H,2013-11-15,2013-11-15,2013-11-15
10437,793500,H,2013-11-15,2013-11-15,2013-11-15
10438,793511,H,2013-11-15,2013-11-15,2013-11-15
10439,793533,H,2013-11-15,2013-11-15,2013-11-15
1044,369741,H,2013-11-15,2013-11-15,2013-11-15
10440,793544,H,2013-11-15,2013-11-15,2013-11-15
10441,793577,H,2013-11-15,2013-11-15,2013-11-15
10442,793588,H,2013-11-15,2013-11-15,2013-11-15
10443,793599,H,2013-11-15,2013-11-15,2013-11-15
10444,793609,H,2013-11-15,2013-11-15,2013-11-15
10445,793610,H,2013-11-15,2013-11-15,2013-11-15
10446,793621,H,2013-11-15,2013-11-15,2013-11-15
10447,793643,H,2013-11-15,2013-11-15,2013-11-15
10448,793665,H,2013-11-15,2013-11-15,2013-11-15
10449,793676,H,2013-11-15,2013-11-15,2013-11-15
1045,369817,H,2013-11-15,2013-11-15,2013-11-15
10450,793687,H,2013-11-15,2013-11-15,2013-11-15
10451,793708,H,2013-11-15,2013-11-15,2013-11-15
10452,793719,H,2013-11-15,2013-11-15,2013-11-15
10453,793753,H,2013-11-15,2013-11-15,2013-11-15
10454,793807,H,2013-11-15,2013-11-15,2013-11-15
10455,793830,H,2013-11-15,2013-11-15,2013-11-15
10456,793896,H,2013-11-15,2013-11-15,2013-11-15
10457,793906,H,2013-11-15,2013-11-15,2013-11-15
10458,793928,H,2013-11-15,2013-11-15,2013-11-15
10459,793940,H,2013-11-15,2013-11-15,2013-11-15
1046,369828,H,2013-11-15,2013-11-15,2013-11-15
10460,793951,H,2013-11-15,2013-11-15,2013-11-15
10461,793962,H,2013-11-15,2013-11-15,2013-11-15
10462,793973,H,2013-11-15,2013-11-15,2013-11-15
10463,794002,H,2013-11-15,2013-11-15,2013-11-15
10464,794024,H,2013-11-15,2013-11-15,2013-11-15
10465,794035,H,2013-11-15,2013-11-15,2013-11-15
10466,794046,H,2013-11-15,2013-11-15,2013-11-15
10467,794068,H,2013-11-15,2013-11-15,2013-11-15
10468,794080,H,2013-11-15,2013-11-15,2013-11-15
10469,794101,H,2013-11-15,2013-11-15,2013-11-15
1047,369862,H,2013-11-15,2013-11-15,2013-11-15
10470,794112,H,2013-11-15,2013-11-15,2013-11-15
10471,794123,H,2013-11-15,2013-11-15,2013-11-15
10472,794189,H,2013-11-15,2013-11-15,2013-11-15
10473,794233,H,2013-11-15,2013-11-15,2013-11-15
10474,794244,H,2013-11-15,2013-11-15,2013-11-15
10475,794309,H,2013-11-15,2013-11-15,2013-11-15
10476,794310,H,2013-11-15,2013-11-15,2013-11-15
10477,794321,H,2013-11-15,2013-11-15,2013-11-15
10478,794343,H,2013-11-15,2013-11-15,2013-11-15
10479,794365,H,2013-11-15,2013-11-15,2013-11-15
1048,369873,H,2013-11-15,2013-11-15,2013-11-15
10480,794376,H,2013-11-15,2013-11-15,2013-11-15
10481,794387,H,2013-11-15,2013-11-15,2013-11-15
10482,794408,H,2013-11-15,2013-11-15,2013-11-15
10483,794419,H,2013-11-15,2013-11-15,2013-11-15
10484,794442,H,2013-11-15,2013-11-15,2013-11-15
10485,794486,H,2013-11-15,2013-11-15,2013-11-15
10486,794507,H,2013-11-15,2013-11-15,2013-11-15
10487,794529,H,2013-11-15,2013-11-15,2013-11-15
10488,794541,H,2013-11-15,2013-11-15,2013-11-15
10489,794552,H,2013-11-15,2013-11-15,2013-11-15
1049,370048,H,2013-11-15,2013-11-15,2013-11-15
10490,794563,H,2013-11-15,2013-11-15,2013-11-15
10491,794574,H,2013-11-15,2013-11-15,2013-11-15
10492,794606,H,2013-11-15,2013-11-15,2013-11-15
10493,794617,H,2013-11-15,2013-11-15,2013-11-15
10494,794651,H,2013-11-15,2013-11-15,2013-11-15
10495,794673,H,2013-11-15,2013-11-15,2013-11-15
10496,794695,H,2013-11-15,2013-11-15,2013-11-15
10497,794705,H,2013-11-15,2013-11-15,2013-11-15
10498,794716,H,2013-11-15,2013-11-15,2013-11-15
10499,794738,H,2013-11-15,2013-11-15,2013-11-15
105,311498,H,2013-11-15,2013-11-15,2013-11-15
1050,370060,H,2013-11-15,2013-11-15,2013-11-15
10500,794749,H,2013-11-15,2013-11-15,2013-11-15
10501,794761,H,2013-11-15,2013-11-15,2013-11-15
10502,794794,H,2013-11-15,2013-11-15,2013-11-15
10503,794804,H,2013-11-15,2013-11-15,2013-11-15
10504,794815,H,2013-11-15,2013-11-15,2013-11-15
10505,794848,H,2013-11-15,2013-11-15,2013-11-15
10506,794859,H,2013-11-15,2013-11-15,2013-11-15
10507,794860,H,2013-11-15,2013-11-15,2013-11-15
10508,794871,H,2013-11-15,2013-11-15,2013-11-15
10509,794914,H,2013-11-15,2013-11-15,2013-11-15
1051,370071,H,2013-11-15,2013-11-15,2013-11-15
10510,794925,H,2013-11-15,2013-11-15,2013-11-15
10511,794936,H,2013-11-15,2013-11-15,2013-11-15
10512,794969,H,2013-11-15,2013-11-15,2013-11-15
10513,794970,H,2013-11-15,2013-11-15,2013-11-15
10514,795009,H,2013-11-15,2013-11-15,2013-11-15
10515,795087,H,2013-11-15,2013-11-15,2013-11-15
10516,795119,H,2013-11-15,2013-11-15,2013-11-15
10517,795120,H,2013-11-15,2013-11-15,2013-11-15
10518,795131,H,2013-11-15,2013-11-15,2013-11-15
10519,795164,H,2013-11-15,2013-11-15,2013-11-15
1052,370093,H,2013-11-15,2013-11-15,2013-11-15
10520,795175,H,2013-11-15,2013-11-15,2013-11-15
10521,795186,H,2013-11-15,2013-11-15,2013-11-15
10522,795197,H,2013-11-15,2013-11-15,2013-11-15
10523,795207,H,2013-11-15,2013-11-15,2013-11-15
10524,795229,H,2013-11-15,2013-11-15,2013-11-15
10525,795241,H,2013-11-15,2013-11-15,2013-11-15
10526,795252,H,2013-11-15,2013-11-15,2013-11-15
10527,795296,H,2013-11-15,2013-11-15,2013-11-15
10528,795306,H,2013-11-15,2013-11-15,2013-11-15
10529,795351,H,2013-11-15,2013-11-15,2013-11-15
1053,370103,H,2013-11-15,2013-11-15,2013-11-15
10530,795416,H,2013-11-15,2013-11-15,2013-11-15
10531,795427,H,2013-11-15,2013-11-15,2013-11-15
10532,795438,H,2013-11-15,2013-11-15,2013-11-15
10533,795450,H,2013-11-15,2013-11-15,2013-11-15
10534,795461,H,2013-11-15,2013-11-15,2013-11-15
10535,795472,H,2013-11-15,2013-11-15,2013-11-15
10536,795483,H,2013-11-15,2013-11-15,2013-11-15
10537,795504,H,2013-11-15,2013-11-15,2013-11-15
10538,795713,H,2013-11-15,2013-11-15,2013-11-15
10539,795724,H,2013-11-15,2013-11-15,2013-11-15
1054,370114,H,2013-11-15,2013-11-15,2013-11-15
10540,795768,H,2013-11-15,2013-11-15,2013-11-15
10541,795779,H,2013-11-15,2013-11-15,2013-11-15
10542,795878,H,2013-11-15,2013-11-15,2013-11-15
10543,795890,H,2013-11-15,2013-11-15,2013-11-15
10544,795933,H,2013-11-15,2013-11-15,2013-11-15
10545,795944,H,2013-11-15,2013-11-15,2013-11-15
10546,795966,H,2013-11-15,2013-11-15,2013-11-15
10547,795988,H,2013-11-15,2013-11-15,2013-11-15
10548,795999,H,2013-11-15,2013-11-15,2013-11-15
10549,796017,H,2013-11-15,2013-11-15,2013-11-15
1055,370125,H,2013-11-15,2013-11-15,2013-11-15
10550,796028,H,2013-11-15,2013-11-15,2013-11-15
10551,796084,H,2013-11-15,2013-11-15,2013-11-15
10552,796095,H,2013-11-15,2013-11-15,2013-11-15
10553,796105,H,2013-11-15,2013-11-15,2013-11-15
10554,796116,H,2013-11-15,2013-11-15,2013-11-15
10555,796127,H,2013-11-15,2013-11-15,2013-11-15
10556,796138,H,2013-11-15,2013-11-15,2013-11-15
10557,796149,H,2013-11-15,2013-11-15,2013-11-15
10558,796161,H,2013-11-15,2013-11-15,2013-11-15
10559,796183,H,2013-11-15,2013-11-15,2013-11-15
1056,370136,H,2013-11-15,2013-11-15,2013-11-15
10560,796194,H,2013-11-15,2013-11-15,2013-11-15
10561,796204,H,2013-11-15,2013-11-15,2013-11-15
10562,796226,H,2013-11-15,2013-11-15,2013-11-15
10563,796237,H,2013-11-15,2013-11-15,2013-11-15
10564,796248,H,2013-11-15,2013-11-15,2013-11-15
10565,796259,H,2013-11-15,2013-11-15,2013-11-15
10566,796260,H,2013-11-15,2013-11-15,2013-11-15
10567,796271,H,2013-11-15,2013-11-15,2013-11-15
10568,796282,H,2013-11-15,2013-11-15,2013-11-15
10569,796293,H,2013-11-15,2013-11-15,2013-11-15
1057,370147,H,2013-11-15,2013-11-15,2013-11-15
10570,796314,H,2013-11-15,2013-11-15,2013-11-15
10571,796325,H,2013-11-15,2013-11-15,2013-11-15
10572,796336,H,2013-11-15,2013-11-15,2013-11-15
10573,796370,H,2013-11-15,2013-11-15,2013-11-15
10574,796381,H,2013-11-15,2013-11-15,2013-11-15
10575,796392,H,2013-11-15,2013-11-15,2013-11-15
10576,796413,H,2013-11-15,2013-11-15,2013-11-15
10577,796446,H,2013-11-15,2013-11-15,2013-11-15
10578,796457,H,2013-11-15,2013-11-15,2013-11-15
10579,796468,H,2013-11-15,2013-11-15,2013-11-15
1058,370158,H,2013-11-15,2013-11-15,2013-11-15
10580,796479,H,2013-11-15,2013-11-15,2013-11-15
10581,796480,H,2013-11-15,2013-11-15,2013-11-15
10582,796491,H,2013-11-15,2013-11-15,2013-11-15
10583,796501,H,2013-11-15,2013-11-15,2013-11-15
10584,796512,H,2013-11-15,2013-11-15,2013-11-15
10585,796523,H,2013-11-15,2013-11-15,2013-11-15
10586,796534,H,2013-11-15,2013-11-15,2013-11-15
10587,796545,H,2013-11-15,2013-11-15,2013-11-15
10588,796556,H,2013-11-15,2013-11-15,2013-11-15
10589,796567,H,2013-11-15,2013-11-15,2013-11-15
1059,370169,H,2013-11-15,2013-11-15,2013-11-15
10590,796578,H,2013-11-15,2013-11-15,2013-11-15
10591,796589,H,2013-11-15,2013-11-15,2013-11-15
10592,796590,H,2013-11-15,2013-11-15,2013-11-15
10593,796611,H,2013-11-15,2013-11-15,2013-11-15
10594,796622,H,2013-11-15,2013-11-15,2013-11-15
10595,796688,H,2013-11-15,2013-11-15,2013-11-15
10596,796699,H,2013-11-15,2013-11-15,2013-11-15
10597,796709,H,2013-11-15,2013-11-15,2013-11-15
10598,796710,H,2013-11-15,2013-11-15,2013-11-15
10599,796721,H,2013-11-15,2013-11-15,2013-11-15
106,311508,H,2013-11-15,2013-11-15,2013-11-15
1060,370170,H,2013-11-15,2013-11-15,2013-11-15
10600,796732,H,2013-11-15,2013-11-15,2013-11-15
10601,796743,H,2013-11-15,2013-11-15,2013-11-15
10602,796754,H,2013-11-15,2013-11-15,2013-11-15
10603,796765,H,2013-11-15,2013-11-15,2013-11-15
10604,796776,H,2013-11-15,2013-11-15,2013-11-15
10605,796787,H,2013-11-15,2013-11-15,2013-11-15
10606,796798,H,2013-11-15,2013-11-15,2013-11-15
10607,796808,H,2013-11-15,2013-11-15,2013-11-15
10608,796819,H,2013-11-15,2013-11-15,2013-11-15
10609,796842,H,2013-11-15,2013-11-15,2013-11-15
1061,370181,H,2013-11-15,2013-11-15,2013-11-15
10610,796853,H,2013-11-15,2013-11-15,2013-11-15
10611,796875,H,2013-11-15,2013-11-15,2013-11-15
10612,796886,H,2013-11-15,2013-11-15,2013-11-15
10613,796897,H,2013-11-15,2013-11-15,2013-11-15
10614,796907,H,2013-11-15,2013-11-15,2013-11-15
10615,796918,H,2013-11-15,2013-11-15,2013-11-15
10616,796929,H,2013-11-15,2013-11-15,2013-11-15
10617,796930,H,2013-11-15,2013-11-15,2013-11-15
10618,796941,H,2013-11-15,2013-11-15,2013-11-15
10619,796952,H,2013-11-15,2013-11-15,2013-11-15
1062,370192,H,2013-11-15,2013-11-15,2013-11-15
10620,796963,H,2013-11-15,2013-11-15,2013-11-15
10621,796974,H,2013-11-15,2013-11-15,2013-11-15
10622,796985,H,2013-11-15,2013-11-15,2013-11-15
10623,796996,H,2013-11-15,2013-11-15,2013-11-15
10624,797003,H,2013-11-15,2013-11-15,2013-11-15
10625,797014,H,2013-11-15,2013-11-15,2013-11-15
10626,797025,H,2013-11-15,2013-11-15,2013-11-15
10627,797058,H,2013-11-15,2013-11-15,2013-11-15
10628,797069,H,2013-11-15,2013-11-15,2013-11-15
10629,797081,H,2013-11-15,2013-11-15,2013-11-15
1063,370202,H,2013-11-15,2013-11-15,2013-11-15
10630,797092,H,2013-11-15,2013-11-15,2013-11-15
10631,797102,H,2013-11-15,2013-11-15,2013-11-15
10632,797113,H,2013-11-15,2013-11-15,2013-11-15
10633,797124,H,2013-11-15,2013-11-15,2013-11-15
10634,797135,H,2013-11-15,2013-11-15,2013-11-15
10635,797146,H,2013-11-15,2013-11-15,2013-11-15
10636,797157,H,2013-11-15,2013-11-15,2013-11-15
10637,797168,H,2013-11-15,2013-11-15,2013-11-15
10638,797179,H,2013-11-15,2013-11-15,2013-11-15
10639,797180,H,2013-11-15,2013-11-15,2013-11-15
1064,370213,H,2013-11-15,2013-11-15,2013-11-15
10640,797201,H,2013-11-15,2013-11-15,2013-11-15
10641,797212,H,2013-11-15,2013-11-15,2013-11-15
10642,797223,H,2013-11-15,2013-11-15,2013-11-15
10643,797234,H,2013-11-15,2013-11-15,2013-11-15
10644,797245,H,2013-11-15,2013-11-15,2013-11-15
10645,797256,H,2013-11-15,2013-11-15,2013-11-15
10646,797267,H,2013-11-15,2013-11-15,2013-11-15
10647,797278,H,2013-11-15,2013-11-15,2013-11-15
10648,797289,H,2013-11-15,2013-11-15,2013-11-15
10649,797300,H,2013-11-15,2013-11-15,2013-11-15
1065,370235,H,2013-11-15,2013-11-15,2013-11-15
10650,797311,H,2013-11-15,2013-11-15,2013-11-15
10651,797322,H,2013-11-15,2013-11-15,2013-11-15
10652,797344,H,2013-11-15,2013-11-15,2013-11-15
10653,797366,H,2013-11-15,2013-11-15,2013-11-15
10654,797377,H,2013-11-15,2013-11-15,2013-11-15
10655,797388,H,2013-11-15,2013-11-15,2013-11-15
10656,797399,H,2013-11-15,2013-11-15,2013-11-15
10657,797409,H,2013-11-15,2013-11-15,2013-11-15
10658,797432,H,2013-11-15,2013-11-15,2013-11-15
10659,797443,H,2013-11-15,2013-11-15,2013-11-15
1066,370246,H,2013-11-15,2013-11-15,2013-11-15
10660,797454,H,2013-11-15,2013-11-15,2013-11-15
10661,797465,H,2013-11-15,2013-11-15,2013-11-15
10662,797508,H,2013-11-15,2013-11-15,2013-11-15
10663,797531,H,2013-11-15,2013-11-15,2013-11-15
10664,797542,H,2013-11-15,2013-11-15,2013-11-15
10665,797553,H,2013-11-15,2013-11-15,2013-11-15
10666,797564,H,2013-11-15,2013-11-15,2013-11-15
10667,797575,H,2013-11-15,2013-11-15,2013-11-15
10668,797586,H,2013-11-15,2013-11-15,2013-11-15
10669,797597,H,2013-11-15,2013-11-15,2013-11-15
1067,370257,H,2013-11-15,2013-11-15,2013-11-15
10670,797607,H,2013-11-15,2013-11-15,2013-11-15
10671,797618,H,2013-11-15,2013-11-15,2013-11-15
10672,797629,H,2013-11-15,2013-11-15,2013-11-15
10673,797630,H,2013-11-15,2013-11-15,2013-11-15
10674,797641,H,2013-11-15,2013-11-15,2013-11-15
10675,797663,H,2013-11-15,2013-11-15,2013-11-15
10676,797674,H,2013-11-15,2013-11-15,2013-11-15
10677,797685,H,2013-11-15,2013-11-15,2013-11-15
10678,797706,H,2013-11-15,2013-11-15,2013-11-15
10679,797728,H,2013-11-15,2013-11-15,2013-11-15
1068,370268,H,2013-11-15,2013-11-15,2013-11-15
10680,797740,H,2013-11-15,2013-11-15,2013-11-15
10681,797751,H,2013-11-15,2013-11-15,2013-11-15
10682,797773,H,2013-11-15,2013-11-15,2013-11-15
10683,797816,H,2013-11-15,2013-11-15,2013-11-15
10684,797827,H,2013-11-15,2013-11-15,2013-11-15
10685,797849,H,2013-11-15,2013-11-15,2013-11-15
10686,797850,H,2013-11-15,2013-11-15,2013-11-15
10687,797861,H,2013-11-15,2013-11-15,2013-11-15
10688,797894,H,2013-11-15,2013-11-15,2013-11-15
10689,797904,H,2013-11-15,2013-11-15,2013-11-15
1069,370279,H,2013-11-15,2013-11-15,2013-11-15
10690,797926,H,2013-11-15,2013-11-15,2013-11-15
10691,797937,H,2013-11-15,2013-11-15,2013-11-15
10692,797948,H,2013-11-15,2013-11-15,2013-11-15
10693,797960,H,2013-11-15,2013-11-15,2013-11-15
10694,797982,H,2013-11-15,2013-11-15,2013-11-15
10695,797993,H,2013-11-15,2013-11-15,2013-11-15
10696,798011,H,2013-11-15,2013-11-15,2013-11-15
10697,798033,H,2013-11-15,2013-11-15,2013-11-15
10698,798044,H,2013-11-15,2013-11-15,2013-11-15
10699,798055,H,2013-11-15,2013-11-15,2013-11-15
107,311519,H,2013-11-15,2013-11-15,2013-11-15
1070,370280,H,2013-11-15,2013-11-15,2013-11-15
10700,798066,H,2013-11-15,2013-11-15,2013-11-15
10701,798077,H,2013-11-15,2013-11-15,2013-11-15
10702,798109,H,2013-11-15,2013-11-15,2013-11-15
10703,798110,H,2013-11-15,2013-11-15,2013-11-15
10704,798121,H,2013-11-15,2013-11-15,2013-11-15
10705,798154,H,2013-11-15,2013-11-15,2013-11-15
10706,798165,H,2013-11-15,2013-11-15,2013-11-15
10707,798176,H,2013-11-15,2013-11-15,2013-11-15
10708,798198,H,2013-11-15,2013-11-15,2013-11-15
10709,798208,H,2013-11-15,2013-11-15,2013-11-15
1071,370291,H,2013-11-15,2013-11-15,2013-11-15
10710,798219,H,2013-11-15,2013-11-15,2013-11-15
10711,798220,H,2013-11-15,2013-11-15,2013-11-15
10712,798231,H,2013-11-15,2013-11-15,2013-11-15
10713,798242,H,2013-11-15,2013-11-15,2013-11-15
10714,798264,H,2013-11-15,2013-11-15,2013-11-15
10715,798275,H,2013-11-15,2013-11-15,2013-11-15
10716,798318,H,2013-11-15,2013-11-15,2013-11-15
10717,798329,H,2013-11-15,2013-11-15,2013-11-15
10718,798341,H,2013-11-15,2013-11-15,2013-11-15
10719,798363,H,2013-11-15,2013-11-15,2013-11-15
1072,370301,H,2013-11-15,2013-11-15,2013-11-15
10720,798374,H,2013-11-15,2013-11-15,2013-11-15
10721,798385,H,2013-11-15,2013-11-15,2013-11-15
10722,798396,H,2013-11-15,2013-11-15,2013-11-15
10723,798406,H,2013-11-15,2013-11-15,2013-11-15
10724,798428,H,2013-11-15,2013-11-15,2013-11-15
10725,798439,H,2013-11-15,2013-11-15,2013-11-15
10726,798440,H,2013-11-15,2013-11-15,2013-11-15
10727,798495,H,2013-11-15,2013-11-15,2013-11-15
10728,798505,H,2013-11-15,2013-11-15,2013-11-15
10729,798516,H,2013-11-15,2013-11-15,2013-11-15
1073,370312,H,2013-11-15,2013-11-15,2013-11-15
10730,798527,H,2013-11-15,2013-11-15,2013-11-15
10731,798549,H,2013-11-15,2013-11-15,2013-11-15
10732,798550,H,2013-11-15,2013-11-15,2013-11-15
10733,798583,H,2013-11-15,2013-11-15,2013-11-15
10734,798594,H,2013-11-15,2013-11-15,2013-11-15
10735,798626,H,2013-11-15,2013-11-15,2013-11-15
10736,798637,H,2013-11-15,2013-11-15,2013-11-15
10737,798648,H,2013-11-15,2013-11-15,2013-11-15
10738,798659,H,2013-11-15,2013-11-15,2013-11-15
10739,798660,H,2013-11-15,2013-11-15,2013-11-15
1074,370323,H,2013-11-15,2013-11-15,2013-11-15
10740,798682,H,2013-11-15,2013-11-15,2013-11-15
10741,798693,H,2013-11-15,2013-11-15,2013-11-15
10742,798703,H,2013-11-15,2013-11-15,2013-11-15
10743,798714,H,2013-11-15,2013-11-15,2013-11-15
10744,798725,H,2013-11-15,2013-11-15,2013-11-15
10745,798758,H,2013-11-15,2013-11-15,2013-11-15
10746,798770,H,2013-11-15,2013-11-15,2013-11-15
10747,798792,H,2013-11-15,2013-11-15,2013-11-15
10748,798802,H,2013-11-15,2013-11-15,2013-11-15
10749,798846,H,2013-11-15,2013-11-15,2013-11-15
1075,370334,H,2013-11-15,2013-11-15,2013-11-15
10750,798868,H,2013-11-15,2013-11-15,2013-11-15
10751,798879,H,2013-11-15,2013-11-15,2013-11-15
10752,798891,H,2013-11-15,2013-11-15,2013-11-15
10753,798901,H,2013-11-15,2013-11-15,2013-11-15
10754,798912,H,2013-11-15,2013-11-15,2013-11-15
10755,798923,H,2013-11-15,2013-11-15,2013-11-15
10756,798945,H,2013-11-15,2013-11-15,2013-11-15
10757,798967,H,2013-11-15,2013-11-15,2013-11-15
10758,798978,H,2013-11-15,2013-11-15,2013-11-15
10759,799007,H,2013-11-15,2013-11-15,2013-11-15
1076,370345,H,2013-11-15,2013-11-15,2013-11-15
10760,799030,H,2013-11-15,2013-11-15,2013-11-15
10761,799063,H,2013-11-15,2013-11-15,2013-11-15
10762,799074,H,2013-11-15,2013-11-15,2013-11-15
10763,799128,H,2013-11-15,2013-11-15,2013-11-15
10764,799140,H,2013-11-15,2013-11-15,2013-11-15
10765,799151,H,2013-11-15,2013-11-15,2013-11-15
10766,799162,H,2013-11-15,2013-11-15,2013-11-15
10767,799173,H,2013-11-15,2013-11-15,2013-11-15
10768,799184,H,2013-11-15,2013-11-15,2013-11-15
10769,799195,H,2013-11-15,2013-11-15,2013-11-15
1077,370356,H,2013-11-15,2013-11-15,2013-11-15
10770,799205,H,2013-11-15,2013-11-15,2013-11-15
10771,799216,H,2013-11-15,2013-11-15,2013-11-15
10772,799238,H,2013-11-15,2013-11-15,2013-11-15
10773,799250,H,2013-11-15,2013-11-15,2013-11-15
10774,799283,H,2013-11-15,2013-11-15,2013-11-15
10775,799294,H,2013-11-15,2013-11-15,2013-11-15
10776,799315,H,2013-11-15,2013-11-15,2013-11-15
10777,799326,H,2013-11-15,2013-11-15,2013-11-15
10778,799359,H,2013-11-15,2013-11-15,2013-11-15
10779,799360,H,2013-11-15,2013-11-15,2013-11-15
1078,370367,H,2013-11-15,2013-11-15,2013-11-15
10780,799371,H,2013-11-15,2013-11-15,2013-11-15
10781,799425,H,2013-11-15,2013-11-15,2013-11-15
10782,799447,H,2013-11-15,2013-11-15,2013-11-15
10783,799458,H,2013-11-15,2013-11-15,2013-11-15
10784,799469,H,2013-11-15,2013-11-15,2013-11-15
10785,799481,H,2013-11-15,2013-11-15,2013-11-15
10786,799492,H,2013-11-15,2013-11-15,2013-11-15
10787,799513,H,2013-11-15,2013-11-15,2013-11-15
10788,799524,H,2013-11-15,2013-11-15,2013-11-15
10789,799535,H,2013-11-15,2013-11-15,2013-11-15
1079,370378,H,2013-11-15,2013-11-15,2013-11-15
10790,799568,H,2013-11-15,2013-11-15,2013-11-15
10791,799580,H,2013-11-15,2013-11-15,2013-11-15
10792,799591,H,2013-11-15,2013-11-15,2013-11-15
10793,799601,H,2013-11-15,2013-11-15,2013-11-15
10794,799612,H,2013-11-15,2013-11-15,2013-11-15
10795,799623,H,2013-11-15,2013-11-15,2013-11-15
10796,799645,H,2013-11-15,2013-11-15,2013-11-15
10797,799656,H,2013-11-15,2013-11-15,2013-11-15
10798,799678,H,2013-11-15,2013-11-15,2013-11-15
10799,799689,H,2013-11-15,2013-11-15,2013-11-15
108,311520,H,2013-11-15,2013-11-15,2013-11-15
1080,370389,H,2013-11-15,2013-11-15,2013-11-15
10800,799700,H,2013-11-15,2013-11-15,2013-11-15
10801,799711,H,2013-11-15,2013-11-15,2013-11-15
10802,799733,H,2013-11-15,2013-11-15,2013-11-15
10803,799744,H,2013-11-15,2013-11-15,2013-11-15
10804,799755,H,2013-11-15,2013-11-15,2013-11-15
10805,799777,H,2013-11-15,2013-11-15,2013-11-15
10806,799788,H,2013-11-15,2013-11-15,2013-11-15
10807,799799,H,2013-11-15,2013-11-15,2013-11-15
10808,799809,H,2013-11-15,2013-11-15,2013-11-15
10809,799810,H,2013-11-15,2013-11-15,2013-11-15
1081,370390,H,2013-11-15,2013-11-15,2013-11-15
10810,799843,H,2013-11-15,2013-11-15,2013-11-15
10811,799854,H,2013-11-15,2013-11-15,2013-11-15
10812,799876,H,2013-11-15,2013-11-15,2013-11-15
10813,799898,H,2013-11-15,2013-11-15,2013-11-15
10814,799908,H,2013-11-15,2013-11-15,2013-11-15
10815,800086,H,2013-11-15,2013-11-15,2013-11-15
10816,801917,H,2013-11-15,2013-11-15,2013-11-15
10817,801928,H,2013-11-15,2013-11-15,2013-11-15
10818,801939,H,2013-11-15,2013-11-15,2013-11-15
10819,801940,H,2013-11-15,2013-11-15,2013-11-15
1082,370400,H,2013-11-15,2013-11-15,2013-11-15
10820,801951,H,2013-11-15,2013-11-15,2013-11-15
10821,801962,H,2013-11-15,2013-11-15,2013-11-15
10822,801973,H,2013-11-15,2013-11-15,2013-11-15
10823,801984,H,2013-11-15,2013-11-15,2013-11-15
10824,801995,H,2013-11-15,2013-11-15,2013-11-15
10825,802002,H,2013-11-15,2013-11-15,2013-11-15
